REF_SITE_FROM_ID,REF_SITE_TO_ID,spring,summer,fall,winter
2058076,2058075,0,0,0,0
2058076,2058074,0,0,0,0
2058074,2058076,0,0,0,0
2041417,2058074,0,0,0,0
2058074,2041417,0,0,0,0
2215941,1662280,0,0,0,0
1662280,2215941,0,0,0,0
2059734,1663464,3,3,0,3
1663464,2059734,0,0,0,0
2059734,2059735,0,0,0,0
2059735,2059734,0,0,0,0
1662491,1662513,0,0,0,0
1662513,1662491,2,0,0,0
1662561,2067159,0,0,0,0
2067159,1662561,0,0,0,0
1662698,2067160,0,0,0,0
2067160,1662698,0,0,0,0
1662477,2067158,0,0,0,0
2067158,1662477,0,0,0,0
1663973,2067156,0,0,0,0
2067156,1663973,0,0,0,0
2023853,2070457,0,0,0,0
2070457,2023853,0,0,0,0
1676929,2082175,0,0,0,0
2082175,2010162,0,0,0,0
2010162,2082175,0,0,0,0
2082175,1676929,0,0,0,0
2082175,2082176,0,0,0,0
2082176,2082175,0,0,0,0
1666587,1666593,0,0,0,0
1666593,1666587,0,0,0,0
2041354,2082274,0,0,0,0
2082274,2041354,0,0,0,0
2058076,2097714,0,0,0,0
2097714,2082274,2,0,0,0
2082274,2097714,0,0,0,0
2097714,2058076,0,0,0,0
2082274,2097715,0,0,0,0
2097715,2082274,0,0,0,0
1661668,2114954,0,0,0,0
2114954,1661668,1,0,0,1
2114954,2114975,0,0,0,0
2114975,2114954,0,0,0,0
2114975,2115036,0,0,0,0
2115036,2114975,0,0,0,0
2115036,2115078,0,1,0,0
2115078,2115036,0,0,0,0
2116934,1666385,0,0,0,0
1666385,2116934,0,0,0,0
1679419,2113316,0,0,0,0
2113316,1679419,0,0,0,0
2023865,2113314,0,0,0,0
2113314,2023865,0,0,0,0
2115078,2120494,0,0,0,0
2120494,2115078,0,0,0,0
2041455,2120514,0,0,0,0
2120514,2041455,0,0,0,0
2041455,2120534,0,0,0,0
2120534,2041455,0,0,0,0
2129751,2129941,0,0,0,0
2129941,2129751,0,0,0,0
2129741,2129941,0,0,0,0
2129941,2129741,0,0,0,0
2136381,2131922,0,0,0,0
2131922,2136381,0,0,0,0
2131984,2131986,0,0,0,0
2131986,2131984,0,0,0,0
2131986,2132001,0,0,0,0
2132001,2131986,0,0,0,0
1661878,1661882,0,0,0,0
1661882,1661878,0,0,0,0
1662290,1661878,0,0,0,0
1661878,1662290,2,0,1,7
2132724,2024139,0,0,0,0
2024139,2132724,0,0,0,0
2120534,2129741,0,0,1,0
2129741,2120534,0,0,0,0
2120534,2129751,0,0,0,0
2129751,2120534,0,0,0,0
2113316,2131984,0,0,0,0
2131984,2113316,0,0,0,0
2136381,2136382,0,0,0,0
2136382,2136381,0,0,0,0
2136382,2136383,0,0,0,0
2136383,2136382,0,0,0,0
1666938,2136381,0,0,0,0
2136381,1666938,0,0,0,0
1679415,2131984,0,0,0,0
2131984,1679415,0,0,0,0
1665653,2131986,0,0,0,0
2131986,1665653,0,0,0,0
10695,2113335,0,1,0,0
2113335,10695,0,0,0,0
2023864,2132061,0,0,0,0
2132061,2023864,0,0,0,0
1665652,1679415,0,0,0,0
1679415,1665652,0,0,0,0
1679419,1679415,0,0,0,0
1679415,1679419,1,0,0,0
1663464,2155563,0,0,0,0
2155563,1663588,0,0,0,0
1663588,2155563,0,0,0,0
2155563,1663464,0,0,0,0
2156701,2156702,0,0,0,0
2156702,2156701,0,0,0,0
2156702,2156721,0,0,0,0
2156721,2156702,0,0,0,0
2156721,2156722,0,0,0,0
2156722,2156721,0,0,0,0
2156702,2156722,0,0,0,2
2156722,2156702,0,0,0,0
2120494,2156722,0,0,0,0
2156722,2120494,0,0,0,0
2120494,2156741,0,0,0,0
2156741,2120494,0,0,0,0
2156763,2156781,0,0,0,0
2156781,2156763,0,0,0,0
2156781,2156782,0,0,0,0
2156782,2156781,0,0,0,0
1661556,2156821,0,0,0,0
2156821,2041454,0,0,0,0
2041454,2156821,0,0,0,0
2156821,1661556,0,0,0,1
2156781,2156821,0,0,0,0
2156821,2156781,0,0,0,0
2157021,2157021,0,0,0,0
2114954,2156701,0,0,0,0
2156701,2114954,0,0,0,0
2114975,2156702,0,0,0,0
2156702,2114975,0,0,0,0
2115078,2156721,0,0,0,0
2156721,2115078,0,0,0,0
2115036,2156741,0,0,0,0
2156741,2115036,0,0,0,0
2129741,2156763,0,0,0,0
2156763,2129741,0,0,0,0
2129941,2156782,0,0,0,0
2156782,2129941,0,0,0,0
2129751,2157021,0,0,0,0
2157021,2129751,0,0,0,0
1662349,2157102,0,1,0,0
2157102,1662349,0,0,0,0
1662192,1662201,0,1,0,0
1662201,1662192,0,0,0,0
1662201,1662209,0,1,0,1
1662209,1662201,0,0,0,0
1662209,1662225,2,0,0,0
1662225,1662209,0,0,0,0
1662225,1662251,2,1,0,0
1662251,1662225,0,0,0,0
1662251,1662280,1,2,0,1
1662280,1662251,0,0,0,0
1662280,1662307,2,0,2,2
1662307,1662280,0,0,0,0
1662307,1662353,0,0,0,0
1662353,1662307,0,0,0,0
1662433,1662482,0,4,1,0
1662482,1662433,0,0,0,0
10668,1663464,0,1,2,1
1663464,10668,0,0,0,0
1663464,1663569,1,0,2,1
1663569,1663464,0,0,0,0
10698,10695,1,0,0,2
10695,10698,0,0,0,0
10695,10691,0,1,1,1
10691,10695,0,0,0,0
10691,1663401,2,1,1,1
1663401,10691,0,0,0,0
1663401,1663394,0,0,2,0
1663394,1663401,0,0,0,0
1663394,1663378,1,1,2,0
1663378,1663394,0,0,0,0
1663358,2176343,0,0,1,3
2176343,1663358,0,0,0,0
1663345,1663358,1,6,4,2
1663320,2176384,1,0,2,1
2176384,1663320,0,0,0,0
2176406,1663327,4,6,2,5
2176406,1663329,0,0,0,0
1663329,2176407,0,0,0,1
2176407,1663328,0,1,1,0
2176407,15381,1,5,1,5
15381,2176544,0,0,0,0
2176544,1663087,0,0,0,1
2026253,2176582,2,2,1,4
1663328,2176582,2,1,2,5
2176608,2176609,1,0,2,3
2176609,2176642,2,1,0,2
2176642,2176544,0,1,0,0
2176544,15381,0,0,1,0
2176608,1663087,2,3,4,1
2176609,2034248,0,2,2,1
2180634,2180701,0,0,0,1
2180701,2217756,1,1,1,0
2026279,2026280,0,0,1,0
2026262,2026263,1,0,0,0
2026279,2180748,0,1,0,1
2180748,2180750,5,2,1,0
2026262,2182348,0,0,0,2
2182348,2182349,0,2,1,1
2216703,1662433,4,1,3,2
1662433,2216703,0,0,0,0
1663439,1663611,0,0,0,0
1663611,1663439,0,1,0,0
1663611,1663661,0,0,0,0
1663661,1663611,0,0,0,0
1666506,2204544,0,0,0,0
2204544,1679421,0,0,0,0
1679421,2204544,3,1,0,2
2204544,1666506,1,1,0,0
2023864,2204561,0,0,0,0
2204561,2113316,0,0,0,0
2113316,2204561,0,0,0,0
2204561,2023864,0,0,0,0
2204561,2204562,0,0,0,0
2204562,2204561,0,0,0,0
2204563,2204581,0,0,0,0
2204581,2204563,0,0,0,0
2204563,2204582,0,0,0,0
2204582,2204563,0,0,0,0
2204582,2204584,0,0,0,0
2204584,2204582,0,0,0,0
2204585,1668439,0,0,0,0
1668439,2204585,0,0,0,0
2204582,2204585,0,0,0,0
2204585,2204582,0,0,0,0
2212301,2212302,0,0,0,1
2212302,2212301,0,0,0,0
2212302,2212303,0,0,0,0
2212303,2212302,0,0,0,0
2212303,2212306,0,0,0,0
2212306,2212303,0,0,0,0
2215504,2215505,0,0,0,0
2215505,2215504,0,0,0,0
2132061,2215504,0,0,0,0
2215504,2132061,0,0,0,0
2023836,2204563,0,0,0,0
2204563,2023836,0,0,0,0
2156722,2212301,0,1,0,0
2212301,2156722,0,0,0,0
2156741,2212301,0,0,0,1
2212301,2156741,0,0,0,0
1662201,2215941,0,0,0,0
2215941,1662201,0,0,0,0
1662430,2216703,3,3,2,3
2216703,1662430,0,0,0,0
1662353,2216703,1,0,1,1
2216703,1662353,0,0,0,0
1662252,2216703,0,0,0,0
2216703,1662252,0,0,1,2
2217756,2026275,0,0,0,0
2026275,2217756,0,0,0,0
2026273,2217756,0,1,0,0
2217756,2026273,0,0,0,0
2213962,2246581,0,0,0,0
2246581,2213962,0,0,0,0
2212303,2243561,0,0,0,0
2243561,2212303,0,1,0,0
2212302,2243561,0,0,1,0
2243561,2212302,0,0,0,0
2212301,2243561,0,0,1,0
2243561,2212301,0,0,0,0
1661959,2252501,0,0,0,0
2252501,1662093,0,0,0,0
1662093,2252501,0,0,0,0
2252501,1661959,0,1,0,1
2270085,1661973,0,0,0,0
1661973,2270085,0,0,0,0
1661973,2270162,0,0,0,0
2270162,1661973,0,0,0,0
2270162,2270164,0,0,0,0
2270164,2270162,0,0,0,0
2270164,2270165,0,0,0,0
2270165,2270164,0,0,0,0
2270164,2270181,0,0,0,0
2270181,2270164,0,0,0,0
1667529,2270241,0,0,0,0
2270241,2204585,0,0,0,0
2204585,2270241,0,0,0,0
2270241,1667529,0,0,0,0
2270241,2270242,0,0,0,0
2270242,2270241,0,0,0,0
2270242,2270243,0,0,0,0
2270243,2270242,0,0,0,0
2270242,2270244,0,0,0,0
2270244,2270242,0,0,0,0
1662235,2272849,0,0,0,0
2272849,1662235,0,0,0,0
2272850,2272854,0,0,0,0
2272854,2272850,0,0,0,0
2272854,2272856,0,0,0,0
2272856,2272854,0,0,0,0
2272854,2272857,0,0,0,0
2272857,2272854,0,0,0,0
2272857,2272858,0,0,0,0
2272858,2272857,0,0,0,0
2272857,2272859,0,0,0,0
2272859,2272857,0,0,0,0
2272857,2272861,0,0,0,0
2272861,2272857,0,0,0,0
1661949,2016058,0,0,0,0
2016058,1661949,0,0,0,0
1661949,2270085,0,0,0,0
2270085,1661949,0,0,0,0
2215504,2270201,0,0,0,0
2270201,2215504,0,0,0,0
2132061,2270201,0,0,0,0
2270201,2132061,0,0,0,0
1663862,2024346,5,3,3,4
2024346,1663862,0,0,0,0
2041417,2097714,0,0,0,0
2097714,2041417,0,0,0,0
2252501,2272850,0,0,0,0
2272850,2252501,0,0,0,0
1661833,10492,2,2,2,0
10492,1661833,0,0,0,0
1662064,10503,1,0,0,2
10503,1662064,0,0,0,0
2026332,2180633,0,0,0,1
2180634,2026268,0,1,2,1
1662482,1662528,1,0,0,0
1662528,1662482,0,0,0,0
1662528,10668,1,2,3,7
10668,1662528,0,0,0,0
1663569,10698,2,0,0,4
10698,1663569,0,0,0,0
1663378,2176343,2,2,3,1
1663358,1663378,0,0,2,1
1666506,2156912,0,2,3,0
2156912,1666506,0,0,0,0
2290837,2176407,0,1,1,1
1663327,2290838,2,2,2,0
2290837,2290838,0,0,0,0
2290838,2290837,0,0,0,0
2290838,2290839,0,0,1,1
2290839,1663320,2,2,0,4
2176384,2290840,0,0,0,2
2290840,2290837,1,1,0,3
2290840,2290839,0,0,0,0
2290839,2290840,0,0,0,0
2176343,2290881,4,0,1,1
2290881,2176384,5,6,6,4
1663320,2290882,1,0,0,0
2290882,1663345,0,0,0,0
2290881,2290882,0,0,0,0
2290882,2290881,0,0,0,0
1662811,2030922,0,0,0,0
2030922,1662811,0,0,0,0
1663343,2296035,0,0,0,0
2296035,1663343,0,1,0,0
1663516,2296035,0,0,0,0
2296035,1663516,0,0,0,0
1663661,2299535,0,2,1,1
2299535,1663661,0,0,1,1
1664483,2303275,0,0,0,0
2303275,1678985,0,0,0,0
1678985,2303275,0,0,0,0
2303275,1664483,0,0,0,0
1665113,2304217,0,0,0,0
2304217,1664797,0,0,0,0
1664797,2304217,0,0,0,0
2304217,1665113,0,0,0,0
1679421,2304235,0,0,0,0
2304235,1679421,0,0,0,0
2304235,2304237,0,0,0,0
2304237,2304235,0,0,0,0
2304235,2304238,0,0,0,0
2304238,2304235,0,0,0,0
2136383,2304235,0,0,0,0
2304235,2136383,0,0,0,0
2304255,2304256,0,0,0,0
2304256,2304255,0,0,0,0
2304256,2304257,0,0,0,0
2304257,2304256,0,0,0,0
2304257,2304258,0,0,0,0
2304258,2304257,0,0,0,0
2304258,2304259,0,0,0,0
2304259,2304258,0,0,0,0
2304258,2304260,0,0,0,0
2304260,2304258,0,0,0,0
2304257,2304261,0,0,0,0
2304261,2304257,0,0,0,0
2304262,1666737,0,0,0,0
1666737,2304262,0,0,0,0
2304262,2304263,0,0,0,0
2304263,2304262,0,0,0,0
1667291,2304263,0,0,0,0
2304263,1667291,0,0,0,0
1667532,2304295,0,0,0,0
2304295,1667532,0,0,0,0
1667108,2304295,0,0,0,0
2304295,1667108,0,0,0,0
1667108,2304296,0,0,0,0
2304296,1667108,0,0,0,0
2304296,2304297,0,0,0,0
2304297,2304296,0,0,0,0
2304296,2304315,0,0,0,1
2304315,1667202,0,0,0,0
1667202,2304315,0,0,0,0
2304315,2304296,0,0,0,0
2304316,2304256,0,0,0,0
2304256,2304316,0,0,0,0
2304316,2304317,0,0,0,0
2304317,2304316,0,0,0,0
1667534,2304337,0,0,0,0
2304337,1667534,0,0,0,0
2304337,2304338,0,0,0,0
2304338,2304337,0,0,0,0
2304337,2304339,0,0,0,0
2304339,2304337,0,0,0,0
2304295,2304297,0,0,0,0
2304297,2304295,0,0,0,0
1667203,2304316,0,0,0,0
2304316,1667203,0,0,0,0
2304316,2306975,0,0,0,0
2306975,2304316,0,0,0,0
2307015,2307016,0,0,0,0
2307016,2307015,0,0,0,0
2307016,2304255,0,0,0,0
2304255,2307016,0,0,0,0
2304255,2304315,0,0,0,0
2304315,2304255,0,0,0,0
2136382,2304255,0,0,0,0
2304255,2136382,0,0,0,0
1667066,2307015,0,0,0,0
2307015,1667066,0,0,0,0
2304217,2307063,0,0,0,0
2307063,2304217,0,0,0,0
2307063,2307064,0,0,0,0
2307064,2307063,0,0,0,0
1665113,1665116,0,0,0,0
1665116,1665113,0,0,0,0
1664797,2307115,0,0,0,0
2307115,1664563,0,0,0,0
1664563,2307115,0,0,0,0
2307115,1664797,0,0,0,0
1661746,1661526,0,0,0,0
1661526,1661746,0,0,0,0
2176642,2312017,0,2,3,4
2312017,1663328,2,6,6,8
15377,2312116,0,0,0,0
2312116,2182527,0,0,1,3
2182353,2312117,0,0,1,0
2312117,15378,1,1,0,0
15378,2312118,0,0,0,0
2312118,2182518,0,0,1,0
2182528,2312119,1,1,1,1
2312119,15377,0,0,1,0
2312125,2182701,0,0,0,0
2180748,2312956,0,0,0,0
2312956,2180752,0,0,0,0
2180752,2312957,0,0,0,0
2312957,2026280,1,2,0,1
2182348,2312958,0,0,0,0
2312958,2182350,0,0,0,0
2182350,2312959,0,0,0,0
2312959,2026263,0,0,1,1
2026275,2312960,0,0,0,0
2312960,2026268,0,0,0,0
2180701,2312961,0,0,0,0
2312961,2026275,0,0,0,0
2026332,2312962,0,0,0,0
2312962,2026276,0,0,0,0
2026276,2312963,0,0,0,0
2312963,2180633,0,0,0,1
2182524,2314835,0,0,0,0
2314835,2182528,0,0,0,0
2182353,2314836,2,3,1,5
2314836,2182518,0,0,0,0
2314835,2314836,0,0,0,0
2314836,2314835,0,0,0,0
1663329,1663327,0,0,0,0
1662177,10503,1,1,0,0
10503,1662177,0,0,0,0
1663087,2026262,0,0,1,1
2026263,2180634,0,1,1,1
2180633,2026279,1,0,0,3
2026280,2026253,1,0,1,5
2026253,2176406,2,0,0,2
2176582,2182353,0,0,0,0
2182527,2176608,1,0,0,1
2182528,2182527,0,0,0,0
1667520,2332015,0,0,0,0
2332015,1667529,0,0,0,0
1667529,2332015,0,0,0,0
2332015,1667520,0,0,1,0
1664486,2332124,0,0,0,0
2332124,1664489,0,0,0,0
1664489,2332124,0,0,0,1
2332124,1664486,0,0,0,0
2332125,1665132,0,0,0,0
1665132,2332125,0,1,0,0
1666240,1666112,0,0,0,0
1666112,1666240,0,0,0,0
2030906,1665466,0,0,0,0
1665466,2030906,0,0,0,0
2023863,1677469,0,0,0,0
1677469,2023863,0,0,0,0
1662247,2270162,0,0,0,0
2270162,1662247,0,0,0,0
1662404,2059734,0,0,0,0
2059734,1662404,0,0,0,0
1662374,1662538,0,0,0,0
1662538,1662374,0,0,0,0
1662538,1662811,0,0,0,0
1662811,1662538,0,0,0,0
1661802,2008366,0,0,0,0
2008366,1661802,0,0,0,0
1661551,1661549,0,0,0,0
1661549,1661551,0,0,0,0
1679723,2016715,0,0,0,0
2016715,1679723,0,0,0,0
1663276,1663210,1,0,0,0
1663210,1663276,0,0,0,0
1661558,1661551,0,0,0,0
1661551,1661558,0,0,0,0
2016715,2005025,0,0,0,0
2005025,2016715,0,0,0,0
