"roadID","lambdaLoop","loopNum"
"4841792","lamb3","l94"
"4841792","lamb3","l96"
"4841792","lamb3","l98"
"4841792","lamb3","l100"
"4841792","lamb4","l1"
"4841792","lamb4","l3"
"4841792","lamb4","l7"
"4841792","lamb4","l9"
"4841792","lamb4","l10"
"4841792","lamb4","l11"
"4841792","lamb4","l13"
"4841792","lamb4","l17"
"4841792","lamb4","l18"
"4841792","lamb4","l19"
"4841792","lamb4","l21"
"4841792","lamb4","l27"
"4841792","lamb4","l28"
"4841792","lamb4","l41"
"4841792","lamb4","l45"
"4841792","lamb4","l46"
"4841792","lamb4","l54"
"4841792","lamb4","l58"
"4841792","lamb4","l61"
"4841792","lamb4","l63"
"4841792","lamb4","l64"
"4841792","lamb4","l68"
"4841792","lamb4","l71"
"4841792","lamb4","l73"
"4841792","lamb4","l78"
"4841792","lamb4","l86"
"4841792","lamb4","l89"
"4841792","lamb4","l97"
"4841792","lamb5","l4"
"4841792","lamb5","l5"
"4841792","lamb5","l7"
"4841792","lamb5","l11"
"4841792","lamb5","l13"
"4841792","lamb5","l15"
"4841792","lamb5","l18"
"4841792","lamb5","l19"
"4841792","lamb5","l20"
"4841792","lamb5","l21"
"4841792","lamb5","l28"
"4841792","lamb5","l30"
"4841792","lamb5","l32"
"4841792","lamb5","l39"
"4841792","lamb5","l40"
"4841792","lamb5","l48"
"4841792","lamb5","l52"
"4841792","lamb5","l53"
"4841792","lamb5","l56"
"4841792","lamb5","l60"
"4841792","lamb5","l61"
"4841792","lamb5","l66"
"4841792","lamb5","l69"
"4841792","lamb5","l70"
"4841792","lamb5","l71"
"4841792","lamb5","l72"
"4841792","lamb5","l78"
"4841792","lamb5","l79"
"4841792","lamb5","l84"
"4841792","lamb5","l86"
"4841792","lamb5","l87"
"4841792","lamb5","l89"
"4841792","lamb5","l99"
"4841792","lamb5","l100"
"intersection_5193","lamb1","l78"
"intersection_5193","lamb1","l81"
"intersection_5193","lamb1","l86"
"intersection_5193","lamb2","l3"
"intersection_5193","lamb2","l46"
"intersection_5193","lamb2","l51"
"intersection_5193","lamb2","l52"
"intersection_5193","lamb2","l73"
"intersection_5193","lamb2","l76"
"intersection_5193","lamb2","l78"
"intersection_5193","lamb2","l86"
"intersection_5193","lamb2","l88"
"intersection_5193","lamb2","l89"
"intersection_5193","lamb2","l93"
"intersection_5193","lamb2","l98"
"intersection_5193","lamb2","l100"
"intersection_5193","lamb3","l3"
"intersection_5193","lamb3","l11"
"intersection_5193","lamb3","l13"
"intersection_5193","lamb3","l14"
"intersection_5193","lamb3","l21"
"intersection_5193","lamb3","l23"
"intersection_5193","lamb3","l25"
"intersection_5193","lamb3","l27"
"intersection_5193","lamb3","l29"
"intersection_5193","lamb3","l34"
"intersection_5193","lamb3","l41"
"intersection_5193","lamb3","l42"
"intersection_5193","lamb3","l43"
"intersection_5193","lamb3","l44"
"intersection_5193","lamb3","l45"
"intersection_5193","lamb3","l55"
"intersection_5193","lamb3","l56"
"intersection_5193","lamb3","l57"
"intersection_5193","lamb3","l58"
"intersection_5193","lamb3","l59"
"intersection_5193","lamb3","l62"
"intersection_5193","lamb3","l64"
"intersection_5193","lamb3","l65"
"intersection_5193","lamb3","l72"
"intersection_5193","lamb3","l74"
"intersection_5193","lamb3","l76"
"intersection_5193","lamb3","l77"
"intersection_5193","lamb3","l78"
"intersection_5193","lamb3","l86"
"intersection_5193","lamb3","l89"
"intersection_5193","lamb3","l90"
"intersection_5193","lamb3","l91"
"intersection_5193","lamb3","l93"
"intersection_5193","lamb3","l94"
"intersection_5193","lamb3","l96"
"intersection_5193","lamb3","l98"
"intersection_5193","lamb3","l100"
"intersection_5193","lamb4","l3"
"intersection_5193","lamb4","l7"
"intersection_5193","lamb4","l9"
"intersection_5193","lamb4","l10"
"intersection_5193","lamb4","l11"
"intersection_5193","lamb4","l13"
"intersection_5193","lamb4","l17"
"intersection_5193","lamb4","l18"
"intersection_5193","lamb4","l19"
"intersection_5193","lamb4","l27"
"intersection_5193","lamb4","l28"
"intersection_5193","lamb4","l41"
"intersection_5193","lamb4","l45"
"intersection_5193","lamb4","l54"
"intersection_5193","lamb4","l61"
"intersection_5193","lamb4","l63"
"intersection_5193","lamb4","l64"
"intersection_5193","lamb4","l68"
"intersection_5193","lamb4","l71"
"intersection_5193","lamb4","l73"
"intersection_5193","lamb4","l78"
"intersection_5193","lamb4","l89"
"intersection_5193","lamb4","l97"
"intersection_5193","lamb5","l4"
"intersection_5193","lamb5","l5"
"intersection_5193","lamb5","l7"
"intersection_5193","lamb5","l11"
"intersection_5193","lamb5","l13"
"intersection_5193","lamb5","l18"
"intersection_5193","lamb5","l19"
"intersection_5193","lamb5","l20"
"intersection_5193","lamb5","l28"
"intersection_5193","lamb5","l30"
"intersection_5193","lamb5","l39"
"intersection_5193","lamb5","l40"
"intersection_5193","lamb5","l48"
"intersection_5193","lamb5","l52"
"intersection_5193","lamb5","l53"
"intersection_5193","lamb5","l56"
"intersection_5193","lamb5","l60"
"intersection_5193","lamb5","l61"
"intersection_5193","lamb5","l66"
"intersection_5193","lamb5","l69"
"intersection_5193","lamb5","l70"
"intersection_5193","lamb5","l71"
"intersection_5193","lamb5","l72"
"intersection_5193","lamb5","l78"
"intersection_5193","lamb5","l79"
"intersection_5193","lamb5","l84"
"intersection_5193","lamb5","l87"
"intersection_5193","lamb5","l89"
"intersection_5193","lamb5","l99"
"intersection_5194","lamb1","l47"
"intersection_5194","lamb1","l61"
"intersection_5194","lamb2","l59"
"intersection_5194","lamb2","l82"
"intersection_5194","lamb3","l5"
"intersection_5194","lamb3","l6"
"intersection_5194","lamb3","l46"
"intersection_5194","lamb4","l1"
"intersection_5194","lamb4","l21"
"intersection_5194","lamb4","l46"
"intersection_5194","lamb4","l58"
"intersection_5194","lamb4","l86"
"intersection_5194","lamb5","l15"
"intersection_5194","lamb5","l21"
"intersection_5194","lamb5","l32"
"intersection_5194","lamb5","l86"
"intersection_5194","lamb5","l100"
"intersection_5196","lamb3","l34"
"intersection_5196","lamb3","l42"
"intersection_5196","lamb3","l43"
"intersection_5196","lamb3","l45"
"intersection_5196","lamb3","l76"
"intersection_5196","lamb3","l77"
"intersection_5196","lamb3","l78"
"intersection_5196","lamb3","l90"
"intersection_5196","lamb4","l11"
"intersection_5196","lamb4","l41"
"intersection_5196","lamb4","l73"
"intersection_5196","lamb4","l97"
"intersection_5196","lamb5","l11"
"intersection_5196","lamb5","l28"
"intersection_5196","lamb5","l30"
"intersection_5196","lamb5","l56"
"intersection_5196","lamb5","l69"
"intersection_5196","lamb5","l70"
"intersection_5196","lamb5","l84"
"intersection_5196","lamb5","l87"
"5036725","lamb1","l25"
"5036725","lamb1","l27"
"5036725","lamb1","l31"
"5036725","lamb1","l39"
"5036725","lamb1","l47"
"5036725","lamb1","l48"
"5036725","lamb1","l50"
"5036725","lamb1","l53"
"5036725","lamb1","l54"
"5036725","lamb1","l55"
"5036725","lamb1","l62"
"5036725","lamb1","l64"
"5036725","lamb1","l66"
"5036725","lamb1","l68"
"5036725","lamb1","l80"
"5036725","lamb1","l81"
"5036725","lamb1","l82"
"5036725","lamb1","l83"
"5036725","lamb1","l85"
"5036725","lamb1","l98"
"5036721","lamb1","l1"
"5036721","lamb1","l2"
"5036721","lamb1","l3"
"5036721","lamb1","l4"
"5036721","lamb1","l5"
"5036721","lamb1","l6"
"5036721","lamb1","l7"
"5036721","lamb1","l8"
"5036721","lamb1","l9"
"5036721","lamb1","l10"
"5036721","lamb1","l11"
"5036721","lamb1","l12"
"5036721","lamb1","l13"
"5036721","lamb1","l14"
"5036721","lamb1","l15"
"5036721","lamb1","l16"
"5036721","lamb1","l17"
"5036721","lamb1","l18"
"5036721","lamb1","l19"
"5036721","lamb1","l20"
"5036721","lamb1","l21"
"5036721","lamb1","l22"
"5036721","lamb1","l23"
"5036721","lamb1","l24"
"5036721","lamb1","l26"
"5036721","lamb1","l28"
"5036721","lamb1","l29"
"5036721","lamb1","l30"
"5036721","lamb1","l32"
"5036721","lamb1","l33"
"5036721","lamb1","l34"
"5036721","lamb1","l35"
"5036721","lamb1","l36"
"5036721","lamb1","l37"
"5036721","lamb1","l38"
"5036721","lamb1","l40"
"5036721","lamb1","l41"
"5036721","lamb1","l42"
"5036721","lamb1","l43"
"5036721","lamb1","l44"
"5036721","lamb1","l45"
"5036721","lamb1","l46"
"5036721","lamb1","l57"
"5036721","lamb1","l58"
"5036721","lamb1","l59"
"5036721","lamb1","l60"
"5036721","lamb1","l65"
"5036721","lamb1","l67"
"5036721","lamb1","l69"
"5036721","lamb1","l71"
"5036721","lamb1","l72"
"5036721","lamb1","l74"
"5036721","lamb1","l87"
"5036721","lamb1","l92"
"5036721","lamb1","l94"
"5036721","lamb1","l95"
"5036721","lamb1","l96"
"5036721","lamb1","l97"
"5036721","lamb1","l99"
"5036721","lamb1","l100"
"5036721","lamb2","l1"
"5036721","lamb2","l2"
"5036721","lamb2","l4"
"5036721","lamb2","l5"
"5036721","lamb2","l6"
"5036721","lamb2","l7"
"5036721","lamb2","l8"
"5036721","lamb2","l9"
"5036721","lamb2","l10"
"5036721","lamb2","l11"
"5036721","lamb2","l12"
"5036721","lamb2","l13"
"5036721","lamb2","l14"
"5036721","lamb2","l15"
"5036721","lamb2","l16"
"5036721","lamb2","l17"
"5036721","lamb2","l18"
"5036721","lamb2","l19"
"5036721","lamb2","l20"
"5036721","lamb2","l21"
"5036721","lamb2","l22"
"5036721","lamb2","l23"
"5036721","lamb2","l24"
"5036721","lamb2","l25"
"5036721","lamb2","l26"
"5036721","lamb2","l27"
"5036721","lamb2","l32"
"5036721","lamb2","l34"
"5036721","lamb2","l35"
"5036721","lamb2","l37"
"5036721","lamb2","l38"
"5036721","lamb2","l42"
"5036721","lamb2","l48"
"5036721","lamb2","l50"
"5036721","lamb2","l53"
"5036721","lamb2","l54"
"5036721","lamb2","l55"
"5036721","lamb2","l56"
"5036721","lamb2","l57"
"5036721","lamb2","l58"
"5036721","lamb2","l60"
"5036721","lamb2","l61"
"5036721","lamb2","l62"
"5036721","lamb2","l63"
"5036721","lamb2","l64"
"5036721","lamb2","l65"
"5036721","lamb2","l66"
"5036721","lamb2","l68"
"5036721","lamb2","l69"
"5036721","lamb2","l70"
"5036721","lamb2","l71"
"5036721","lamb2","l72"
"5036721","lamb2","l74"
"5036721","lamb2","l75"
"5036721","lamb2","l77"
"5036721","lamb2","l84"
"5036721","lamb3","l4"
"5036721","lamb3","l8"
"5036721","lamb3","l19"
"5036721","lamb3","l28"
"5036721","lamb3","l47"
"5036721","lamb3","l50"
"5036721","lamb3","l52"
"5036721","lamb3","l60"
"5036721","lamb3","l85"
"5036721","lamb4","l25"
"5036721","lamb4","l26"
"5036721","lamb4","l38"
"5036721","lamb4","l43"
"5036721","lamb4","l51"
"5036721","lamb4","l53"
"5036721","lamb4","l56"
"5036721","lamb4","l80"
"5036721","lamb4","l94"
"5036721","lamb5","l2"
"5036721","lamb5","l8"
"5036721","lamb5","l12"
"5036721","lamb5","l22"
"5036721","lamb5","l27"
"5036721","lamb5","l44"
"5036721","lamb5","l46"
"5036721","lamb5","l73"
"5036721","lamb5","l88"
"5036721","lamb5","l91"
"5036724","lamb2","l1"
"5036724","lamb2","l2"
"5036724","lamb2","l5"
"5036724","lamb2","l27"
"5036724","lamb2","l56"
"5036724","lamb2","l62"
"5036724","lamb2","l65"
"5036724","lamb2","l69"
"5036724","lamb2","l70"
"5036724","lamb2","l75"
"5036724","lamb4","l80"
"5036724","lamb5","l73"
"5036720","lamb1","l1"
"5036720","lamb1","l2"
"5036720","lamb1","l3"
"5036720","lamb1","l4"
"5036720","lamb1","l5"
"5036720","lamb1","l6"
"5036720","lamb1","l7"
"5036720","lamb1","l8"
"5036720","lamb1","l9"
"5036720","lamb1","l10"
"5036720","lamb1","l11"
"5036720","lamb1","l12"
"5036720","lamb1","l13"
"5036720","lamb1","l14"
"5036720","lamb1","l15"
"5036720","lamb1","l16"
"5036720","lamb1","l17"
"5036720","lamb1","l18"
"5036720","lamb1","l19"
"5036720","lamb1","l20"
"5036720","lamb1","l21"
"5036720","lamb1","l22"
"5036720","lamb1","l23"
"5036720","lamb1","l24"
"5036720","lamb1","l25"
"5036720","lamb1","l26"
"5036720","lamb1","l27"
"5036720","lamb1","l28"
"5036720","lamb1","l29"
"5036720","lamb1","l30"
"5036720","lamb1","l31"
"5036720","lamb1","l32"
"5036720","lamb1","l33"
"5036720","lamb1","l34"
"5036720","lamb1","l35"
"5036720","lamb1","l36"
"5036720","lamb1","l37"
"5036720","lamb1","l38"
"5036720","lamb1","l39"
"5036720","lamb1","l40"
"5036720","lamb1","l41"
"5036720","lamb1","l42"
"5036720","lamb1","l43"
"5036720","lamb1","l44"
"5036720","lamb1","l45"
"5036720","lamb1","l46"
"5036720","lamb1","l47"
"5036720","lamb1","l48"
"5036720","lamb1","l50"
"5036720","lamb1","l53"
"5036720","lamb1","l54"
"5036720","lamb1","l55"
"5036720","lamb1","l57"
"5036720","lamb1","l58"
"5036720","lamb1","l59"
"5036720","lamb1","l60"
"5036720","lamb1","l62"
"5036720","lamb1","l64"
"5036720","lamb1","l65"
"5036720","lamb1","l66"
"5036720","lamb1","l67"
"5036720","lamb1","l68"
"5036720","lamb1","l69"
"5036720","lamb1","l71"
"5036720","lamb1","l72"
"5036720","lamb1","l74"
"5036720","lamb1","l80"
"5036720","lamb1","l81"
"5036720","lamb1","l82"
"5036720","lamb1","l83"
"5036720","lamb1","l85"
"5036720","lamb1","l87"
"5036720","lamb1","l92"
"5036720","lamb1","l94"
"5036720","lamb1","l95"
"5036720","lamb1","l96"
"5036720","lamb1","l97"
"5036720","lamb1","l98"
"5036720","lamb1","l99"
"5036720","lamb1","l100"
"5036720","lamb2","l4"
"5036720","lamb2","l6"
"5036720","lamb2","l7"
"5036720","lamb2","l8"
"5036720","lamb2","l9"
"5036720","lamb2","l10"
"5036720","lamb2","l11"
"5036720","lamb2","l12"
"5036720","lamb2","l13"
"5036720","lamb2","l14"
"5036720","lamb2","l15"
"5036720","lamb2","l16"
"5036720","lamb2","l17"
"5036720","lamb2","l18"
"5036720","lamb2","l19"
"5036720","lamb2","l20"
"5036720","lamb2","l21"
"5036720","lamb2","l22"
"5036720","lamb2","l23"
"5036720","lamb2","l24"
"5036720","lamb2","l25"
"5036720","lamb2","l26"
"5036720","lamb2","l32"
"5036720","lamb2","l34"
"5036720","lamb2","l35"
"5036720","lamb2","l37"
"5036720","lamb2","l38"
"5036720","lamb2","l42"
"5036720","lamb2","l48"
"5036720","lamb2","l50"
"5036720","lamb2","l53"
"5036720","lamb2","l54"
"5036720","lamb2","l55"
"5036720","lamb2","l57"
"5036720","lamb2","l58"
"5036720","lamb2","l60"
"5036720","lamb2","l61"
"5036720","lamb2","l63"
"5036720","lamb2","l64"
"5036720","lamb2","l66"
"5036720","lamb2","l68"
"5036720","lamb2","l71"
"5036720","lamb2","l72"
"5036720","lamb2","l74"
"5036720","lamb2","l77"
"5036720","lamb2","l84"
"5036720","lamb3","l4"
"5036720","lamb3","l8"
"5036720","lamb3","l19"
"5036720","lamb3","l28"
"5036720","lamb3","l47"
"5036720","lamb3","l50"
"5036720","lamb3","l52"
"5036720","lamb3","l60"
"5036720","lamb3","l85"
"5036720","lamb4","l25"
"5036720","lamb4","l26"
"5036720","lamb4","l38"
"5036720","lamb4","l43"
"5036720","lamb4","l51"
"5036720","lamb4","l53"
"5036720","lamb4","l56"
"5036720","lamb4","l94"
"5036720","lamb5","l2"
"5036720","lamb5","l8"
"5036720","lamb5","l12"
"5036720","lamb5","l22"
"5036720","lamb5","l27"
"5036720","lamb5","l44"
"5036720","lamb5","l46"
"5036720","lamb5","l88"
"5036720","lamb5","l91"
"intersection_5211","lamb2","l5"
"intersection_5211","lamb2","l69"
"intersection_5211","lamb4","l80"
"intersection_5211","lamb5","l73"
"intersection_5212","lamb2","l1"
"intersection_5212","lamb2","l2"
"intersection_5212","lamb2","l27"
"intersection_5212","lamb2","l56"
"intersection_5212","lamb2","l62"
"intersection_5212","lamb2","l65"
"intersection_5212","lamb2","l70"
"intersection_5212","lamb2","l75"
"intersection_5213","lamb1","l31"
"intersection_5213","lamb1","l39"
"intersection_5213","lamb1","l47"
"intersection_5213","lamb1","l48"
"intersection_5213","lamb1","l53"
"intersection_5213","lamb1","l62"
"intersection_5213","lamb1","l66"
"intersection_5213","lamb1","l68"
"intersection_5213","lamb1","l82"
"intersection_5213","lamb1","l83"
"intersection_5213","lamb1","l85"
"intersection_5213","lamb1","l98"
"intersection_5215","lamb1","l25"
"intersection_5215","lamb1","l27"
"intersection_5215","lamb1","l50"
"intersection_5215","lamb1","l54"
"intersection_5215","lamb1","l55"
"intersection_5215","lamb1","l64"
"intersection_5215","lamb1","l80"
"intersection_5215","lamb1","l81"
"intersection_5216","lamb1","l1"
"intersection_5216","lamb1","l2"
"intersection_5216","lamb1","l3"
"intersection_5216","lamb1","l4"
"intersection_5216","lamb1","l5"
"intersection_5216","lamb1","l6"
"intersection_5216","lamb1","l7"
"intersection_5216","lamb1","l8"
"intersection_5216","lamb1","l9"
"intersection_5216","lamb1","l10"
"intersection_5216","lamb1","l11"
"intersection_5216","lamb1","l12"
"intersection_5216","lamb1","l13"
"intersection_5216","lamb1","l14"
"intersection_5216","lamb1","l15"
"intersection_5216","lamb1","l16"
"intersection_5216","lamb1","l17"
"intersection_5216","lamb1","l18"
"intersection_5216","lamb1","l19"
"intersection_5216","lamb1","l20"
"intersection_5216","lamb1","l21"
"intersection_5216","lamb1","l22"
"intersection_5216","lamb1","l23"
"intersection_5216","lamb1","l24"
"intersection_5216","lamb1","l26"
"intersection_5216","lamb1","l28"
"intersection_5216","lamb1","l29"
"intersection_5216","lamb1","l30"
"intersection_5216","lamb1","l31"
"intersection_5216","lamb1","l32"
"intersection_5216","lamb1","l33"
"intersection_5216","lamb1","l34"
"intersection_5216","lamb1","l35"
"intersection_5216","lamb1","l36"
"intersection_5216","lamb1","l37"
"intersection_5216","lamb1","l38"
"intersection_5216","lamb1","l39"
"intersection_5216","lamb1","l40"
"intersection_5216","lamb1","l41"
"intersection_5216","lamb1","l42"
"intersection_5216","lamb1","l43"
"intersection_5216","lamb1","l44"
"intersection_5216","lamb1","l45"
"intersection_5216","lamb1","l46"
"intersection_5216","lamb1","l47"
"intersection_5216","lamb1","l48"
"intersection_5216","lamb1","l53"
"intersection_5216","lamb1","l57"
"intersection_5216","lamb1","l58"
"intersection_5216","lamb1","l59"
"intersection_5216","lamb1","l60"
"intersection_5216","lamb1","l62"
"intersection_5216","lamb1","l65"
"intersection_5216","lamb1","l66"
"intersection_5216","lamb1","l67"
"intersection_5216","lamb1","l68"
"intersection_5216","lamb1","l69"
"intersection_5216","lamb1","l71"
"intersection_5216","lamb1","l72"
"intersection_5216","lamb1","l74"
"intersection_5216","lamb1","l82"
"intersection_5216","lamb1","l83"
"intersection_5216","lamb1","l85"
"intersection_5216","lamb1","l87"
"intersection_5216","lamb1","l92"
"intersection_5216","lamb1","l94"
"intersection_5216","lamb1","l95"
"intersection_5216","lamb1","l96"
"intersection_5216","lamb1","l97"
"intersection_5216","lamb1","l98"
"intersection_5216","lamb1","l99"
"intersection_5216","lamb1","l100"
"intersection_5216","lamb2","l1"
"intersection_5216","lamb2","l2"
"intersection_5216","lamb2","l4"
"intersection_5216","lamb2","l6"
"intersection_5216","lamb2","l7"
"intersection_5216","lamb2","l8"
"intersection_5216","lamb2","l9"
"intersection_5216","lamb2","l10"
"intersection_5216","lamb2","l11"
"intersection_5216","lamb2","l12"
"intersection_5216","lamb2","l13"
"intersection_5216","lamb2","l14"
"intersection_5216","lamb2","l15"
"intersection_5216","lamb2","l16"
"intersection_5216","lamb2","l17"
"intersection_5216","lamb2","l18"
"intersection_5216","lamb2","l19"
"intersection_5216","lamb2","l20"
"intersection_5216","lamb2","l21"
"intersection_5216","lamb2","l22"
"intersection_5216","lamb2","l23"
"intersection_5216","lamb2","l24"
"intersection_5216","lamb2","l25"
"intersection_5216","lamb2","l26"
"intersection_5216","lamb2","l27"
"intersection_5216","lamb2","l32"
"intersection_5216","lamb2","l34"
"intersection_5216","lamb2","l35"
"intersection_5216","lamb2","l37"
"intersection_5216","lamb2","l38"
"intersection_5216","lamb2","l42"
"intersection_5216","lamb2","l48"
"intersection_5216","lamb2","l50"
"intersection_5216","lamb2","l53"
"intersection_5216","lamb2","l54"
"intersection_5216","lamb2","l55"
"intersection_5216","lamb2","l56"
"intersection_5216","lamb2","l57"
"intersection_5216","lamb2","l58"
"intersection_5216","lamb2","l60"
"intersection_5216","lamb2","l61"
"intersection_5216","lamb2","l62"
"intersection_5216","lamb2","l63"
"intersection_5216","lamb2","l64"
"intersection_5216","lamb2","l65"
"intersection_5216","lamb2","l66"
"intersection_5216","lamb2","l68"
"intersection_5216","lamb2","l70"
"intersection_5216","lamb2","l71"
"intersection_5216","lamb2","l72"
"intersection_5216","lamb2","l74"
"intersection_5216","lamb2","l75"
"intersection_5216","lamb2","l77"
"intersection_5216","lamb2","l84"
"intersection_5216","lamb3","l4"
"intersection_5216","lamb3","l8"
"intersection_5216","lamb3","l19"
"intersection_5216","lamb3","l28"
"intersection_5216","lamb3","l47"
"intersection_5216","lamb3","l50"
"intersection_5216","lamb3","l52"
"intersection_5216","lamb3","l60"
"intersection_5216","lamb3","l85"
"intersection_5216","lamb4","l25"
"intersection_5216","lamb4","l26"
"intersection_5216","lamb4","l38"
"intersection_5216","lamb4","l43"
"intersection_5216","lamb4","l51"
"intersection_5216","lamb4","l53"
"intersection_5216","lamb4","l56"
"intersection_5216","lamb4","l94"
"intersection_5216","lamb5","l2"
"intersection_5216","lamb5","l8"
"intersection_5216","lamb5","l12"
"intersection_5216","lamb5","l22"
"intersection_5216","lamb5","l27"
"intersection_5216","lamb5","l44"
"intersection_5216","lamb5","l46"
"intersection_5216","lamb5","l88"
"intersection_5216","lamb5","l91"
"5098641","lamb1","l94"
"5098641","lamb1","l95"
"5098641","lamb1","l96"
"5098641","lamb1","l99"
"intersection_5217","lamb1","l94"
"intersection_5217","lamb1","l95"
"intersection_5217","lamb1","l96"
"intersection_5217","lamb1","l99"
"5040839","lamb1","l25"
"5040839","lamb1","l26"
"5040839","lamb1","l27"
"5040839","lamb1","l28"
"5040839","lamb1","l30"
"5040839","lamb1","l32"
"5040839","lamb1","l33"
"5040839","lamb1","l34"
"5040839","lamb1","l35"
"5040839","lamb1","l36"
"5040839","lamb1","l37"
"5040839","lamb1","l38"
"5040839","lamb1","l39"
"5040839","lamb1","l40"
"5040839","lamb1","l41"
"5040839","lamb1","l42"
"5040839","lamb1","l43"
"5040839","lamb1","l44"
"5040839","lamb1","l45"
"5040839","lamb1","l46"
"5040839","lamb1","l47"
"5040839","lamb1","l49"
"5040839","lamb1","l50"
"5040839","lamb1","l52"
"5040839","lamb1","l57"
"5040839","lamb1","l58"
"5040839","lamb1","l59"
"5040839","lamb1","l60"
"5040839","lamb1","l70"
"5040839","lamb1","l87"
"5040839","lamb1","l92"
"5040839","lamb1","l97"
"5120288","lamb2","l30"
"5120288","lamb2","l90"
"5120288","lamb2","l91"
"5120288","lamb3","l20"
"5120288","lamb3","l51"
"5120288","lamb3","l69"
"5120288","lamb4","l32"
"5120288","lamb4","l57"
"5120288","lamb4","l70"
"5120288","lamb4","l79"
"5120288","lamb4","l84"
"5120288","lamb4","l92"
"5120288","lamb4","l98"
"5120288","lamb5","l14"
"5120288","lamb5","l36"
"5120288","lamb5","l76"
"5120288","lamb5","l83"
"5040838","lamb2","l30"
"5040838","lamb2","l90"
"5040838","lamb2","l91"
"5040838","lamb3","l51"
"5040838","lamb3","l69"
"5040838","lamb4","l32"
"5040838","lamb4","l57"
"5040838","lamb4","l70"
"5040838","lamb4","l79"
"5040838","lamb4","l84"
"5040838","lamb4","l92"
"5040838","lamb4","l98"
"5040838","lamb5","l14"
"5040838","lamb5","l36"
"5040838","lamb5","l76"
"5040838","lamb5","l83"
"5120291","lamb1","l26"
"5120291","lamb1","l28"
"5120291","lamb1","l30"
"5120291","lamb1","l32"
"5120291","lamb1","l33"
"5120291","lamb1","l34"
"5120291","lamb1","l35"
"5120291","lamb1","l36"
"5120291","lamb1","l37"
"5120291","lamb1","l38"
"5120291","lamb1","l40"
"5120291","lamb1","l41"
"5120291","lamb1","l42"
"5120291","lamb1","l43"
"5120291","lamb1","l44"
"5120291","lamb1","l45"
"5120291","lamb1","l46"
"5120291","lamb1","l57"
"5120291","lamb1","l58"
"5120291","lamb1","l59"
"5120291","lamb1","l60"
"5120291","lamb1","l87"
"5120291","lamb1","l92"
"5120291","lamb1","l97"
"4829754","lamb1","l25"
"4829754","lamb1","l27"
"4829754","lamb1","l39"
"4829754","lamb1","l47"
"4829754","lamb1","l49"
"4829754","lamb1","l50"
"4829754","lamb1","l52"
"4829754","lamb1","l70"
"4829754","lamb3","l20"
"intersection_5223","lamb2","l30"
"intersection_5223","lamb2","l90"
"intersection_5223","lamb2","l91"
"intersection_5223","lamb3","l51"
"intersection_5223","lamb3","l69"
"intersection_5223","lamb4","l32"
"intersection_5223","lamb4","l57"
"intersection_5223","lamb4","l70"
"intersection_5223","lamb4","l79"
"intersection_5223","lamb4","l84"
"intersection_5223","lamb4","l92"
"intersection_5223","lamb4","l98"
"intersection_5223","lamb5","l14"
"intersection_5223","lamb5","l36"
"intersection_5223","lamb5","l76"
"intersection_5223","lamb5","l83"
"intersection_5225","lamb1","l26"
"intersection_5225","lamb1","l28"
"intersection_5225","lamb1","l30"
"intersection_5225","lamb1","l32"
"intersection_5225","lamb1","l33"
"intersection_5225","lamb1","l34"
"intersection_5225","lamb1","l35"
"intersection_5225","lamb1","l36"
"intersection_5225","lamb1","l37"
"intersection_5225","lamb1","l38"
"intersection_5225","lamb1","l40"
"intersection_5225","lamb1","l41"
"intersection_5225","lamb1","l42"
"intersection_5225","lamb1","l43"
"intersection_5225","lamb1","l44"
"intersection_5225","lamb1","l45"
"intersection_5225","lamb1","l46"
"intersection_5225","lamb1","l57"
"intersection_5225","lamb1","l58"
"intersection_5225","lamb1","l59"
"intersection_5225","lamb1","l60"
"intersection_5225","lamb1","l87"
"intersection_5225","lamb1","l92"
"intersection_5225","lamb1","l97"
"intersection_5227","lamb1","l25"
"intersection_5227","lamb1","l27"
"intersection_5227","lamb1","l39"
"intersection_5227","lamb1","l47"
"intersection_5227","lamb1","l49"
"intersection_5227","lamb1","l50"
"intersection_5227","lamb1","l52"
"intersection_5227","lamb1","l70"
"intersection_5228","lamb3","l20"
"4850760","lamb1","l64"
"4850760","lamb1","l66"
"4850760","lamb1","l68"
"4850760","lamb1","l73"
"4850760","lamb1","l75"
"4850760","lamb1","l77"
"4850755","lamb3","l11"
"4850755","lamb3","l37"
"4850755","lamb4","l27"
"4850755","lamb4","l73"
"4850755","lamb5","l51"
"4850755","lamb5","l69"
"4850756","lamb1","l64"
"4850756","lamb1","l66"
"4850756","lamb1","l68"
"4850756","lamb1","l73"
"4850756","lamb1","l75"
"4850756","lamb1","l77"
"4850756","lamb1","l86"
"4850756","lamb2","l93"
"4850756","lamb3","l17"
"4850756","lamb4","l2"
"4850756","lamb4","l36"
"4850756","lamb4","l46"
"4850756","lamb5","l73"
"intersection_5232","lamb2","l93"
"intersection_5232","lamb3","l11"
"intersection_5232","lamb3","l37"
"intersection_5232","lamb4","l27"
"intersection_5232","lamb4","l36"
"intersection_5232","lamb4","l73"
"intersection_5232","lamb5","l51"
"intersection_5232","lamb5","l69"
"intersection_5235","lamb1","l86"
"intersection_5235","lamb3","l17"
"intersection_5235","lamb4","l2"
"intersection_5236","lamb2","l93"
"intersection_5236","lamb4","l36"
"intersection_5238","lamb4","l46"
