DOCTNMBR,REPTTYPE,CRSHDATE,NTFYHOUR,CNTYNAME,MUNINAME,MUNITYPE,LOCTYPE,ONHWY,ONHWYSYS,ONHWYDIR,ONHWYTYP,ONSTR,ATHWY,ATHWYSYS,ATHWYDIR,ATHWYTYP,ATSTR,INTDIR,INTDIS,LATDECDG,LONDECDG,CRSHTYPE,RLTNRDWY,MNRCOLL,HWYCLASS,INJSVR,TOTVEH,TOTMOT,TOTNMT,TOTINJ,TOTFATL,ALCFLAG,BIKEFLAG,BUSFLAG,CONSZONE,CMVFLAG,CYCLFLAG,DISTFLAG,DRUGFLAG,INJTRNS,MOPFLAG,PEDFLAG,SFTYFLAG,SPEEDFLAG,TEENDRVR,WISLR_LINKID,WISLR_LKOFFSET,WISLR_LK_HIST_FLAG,ONHWYSYS,POSTSPD1
1KL091L4FL,DT4000,4/15/2019,8,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,HIGHLAND WAY,W,0.0146,43.10784692,-89.48001025,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,5064494,901,,CTH,35
02L0ZH5JTH,DT4000,4/15/2019,21,DANE,CROSS PLAINS,T,N,,,,,MINERAL POINT RD W (2),,,,,RED HAWK LN,E,0.31,43.06085003,-89.67371697,MVIT,ON,SSO,R TOWN,O,2,2,0,0,0,Y,,,,,,,,,,,,,,4827441,404,,,55
1KL07TS28J,DT4000,4/20/2019,20,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,DISCOVERY DR,N,0.1871,43.10480082,-89.51687096,ANL NA,ON,NO,U STH,B,1,1,0,1,0,,,,,,,,,,,,,,,5539666,184,,USH,55
1KL092T5K3,DT4000,4/23/2019,6,DANE,MIDDLETON,C,N,,,,,MONTCLAIR DR,,,,,PLEASANT VIEW RD,W,0.015,43.10221901,-89.53650684,PKVEH,ON,NO,U CITY,A,2,1,0,1,0,,,,,Y,,,,Y,,,,,,4820275,1865,,,
1KL07TS28L,DT4000,4/23/2019,15,DANE,MIDDLETON,C,I,,,,,FRANKLIN AVE,,,,,PARK LAWN,E,0.0049,43.09833875,-89.50414819,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4820317,669,,,25
1KL097RB07,DT4000,4/23/2019,16,DANE,MIDDLETON,C,N,,,,,PARMENTER ST,,,,,RAMP,E,0.0085,43.10209672,-89.51191818,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5120284,44,,,35
1KL097RB06,DT4000,4/23/2019,18,DANE,MIDDLETON,C,N,14,USH,EB,,,12,USH,EB,,,,0,43.09699845,-89.51806108,MVIT,ON,FTS,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314647,66,,USH,45
1KL090C3B1,DT4000,4/24/2019,16,DANE,MIDDLETON,C,I,M,CTH,EB,,CENTURY AVE,,,,,PARK ST,N,0.0112,43.10909826,-89.50190069,MVIT,ON,FTR,U CITY,C,3,4,0,1,0,,,,,,,,,,,,,,,4819644,346,,CTH,30
1KL09426N1,DT4000,4/24/2019,16,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,GREENWAY BLVD,N,0.0055,43.09019275,-89.52712737,MVIT,ON,FTF,U CITY,O,2,2,0,0,0,Y,,,,,,,,,,,,,,5451777,29,,,35
1KL092T5K4,DT4000,4/25/2019,8,DANE,MIDDLETON,C,N,Q,CTH,SB,,ALLEN BLVD,,,,,LAKEVIEW AVE,,0,43.09461211,-89.48580156,MVIT,ON,FTR,U CITY,C,2,2,0,2,0,,,,,,,,,,,,,,,4842094,407,,CTH,35
1KL092T5K5,DT4000,4/25/2019,10,DANE,MIDDLETON,C,N,,,,,GREENWAY BLVD,,,,,RAMP USH 12 TO GREENWAY BLVD,W,0.0509,43.09014555,-89.52312652,MVIT,ON,FTR,U CITY,O,3,3,0,0,0,,,,,,,,,,,,,,Y,4842406,408,,,35
1KL07W13CB,DT4000,4/26/2019,15,DANE,MIDDLETON,C,I,14,USH,EB,,,,,,,DEMING WAY,W,0.0384,43.09675029,-89.52431237,MVIT,ON,FTS,U STH,C,2,4,0,2,0,,,,,,,,,Y,,,,,,5488970,250,,USH,45
1KL09B7D6P,DT4000,4/27/2019,12,DANE,MIDDLETON,C,N,14,USH,WB,,,12,USH,WB,,,,0,43.09700101,-89.5159997,TFSIGN,GORE,NO,U STH,O,1,1,0,0,0,UNKN,,,,,,,UNKN,,,,Y,,,5314677,795,,USH,55
1KL092T5K6,DT4000,4/28/2019,2,DANE,MIDDLETON,C,N,12,USH,WB,,,,,,,AIRPORT RD,N,0.0184,43.11165066,-89.5171929,DITCH,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5321334,1789,,USH,55
24L08G9LW3,DT4000,4/28/2019,10,DANE,CROSS PLAINS,V,I,14,USH,WB,,,P,CTH,NB,,,,0,43.11137671,-89.64513668,MVIT,ON,SSO,R STH,C,2,3,0,2,0,UNKN,,,,,,,UNKN,,,,Y,,,5341804,241,,USH,25
1KL090C3B2,DT4000,4/29/2019,21,DANE,MIDDLETON,C,I,,,,,GREENWAY BLVD,,,,,JOHN Q HAMMONS DR,,0,43.09013059,-89.52465651,MVIT,ON,FTF,U CITY,C,2,3,0,2,0,,,,,,,,,,,,,,Y,4842408,0,,,35
1KL090C3B3,DT4000,4/30/2019,15,DANE,MIDDLETON,C,I,,,,,PARK ST,,,,,FRANKLIN AVE,,0,43.09838922,-89.50163669,MVIT,ON,SSS,U CITY,B,2,2,0,1,0,,,,,,,Y,,,,,,,Y,4841701,0,,,25
1KL07TS28M,DT4000,5/1/2019,12,DANE,MIDDLETON,C,N,14,USH,EB,,,,,,,DEMING WAY,E,0.1212,43.09671118,-89.52115162,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,Y,,,,,,,Y,5488966,165,,USH,45
1KL08HJN0D,DT4000,5/1/2019,17,DANE,MIDDLETON,C,N,,,,,HUBBARD AVE,,,,,HENRY ST,W,0.0222,43.09513876,-89.50568129,MVIT,ON,FTR,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,Y,4820577,266,,,25
1KL09DPGFC,DT4000,5/1/2019,18,DANE,MIDDLETON,C,N,,,,,RAMP USH 12 TO USH 14,,,,,DISCOVERY DR,S,0.0879,43.10097082,-89.51551172,OT PST,R SIDE,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,,,5540637,929,,,45
1KL08HJN0F,DT4000,5/2/2019,11,DANE,MIDDLETON,C,PL,MS,CTH,WB,,UNIVERSITY AVE,,,,,PARK ST,,0,43.09707776,-89.50169731,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4820404,0,,CTH,30
1KL07W13CD,DT4000,5/2/2019,19,DANE,MIDDLETON,C,I,,,,,PARK ST,,,,,SOUTH AVE,,0,43.09341314,-89.50189591,MVIT,ON,NO,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,Y,,4842110,0,,,25
24L04FB002,DT4000,5/3/2019,9,DANE,CROSS PLAINS,V,N,,,,,WESTVIEW CT,,,,,BIRCHWOOD PASS,E,0.0343,43.10959333,-89.63817447,PKVEH,ON,NO,R CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,5167703,181,,,25
24L04FB003,DT4000,5/3/2019,11,DANE,CROSS PLAINS,V,N,,,,,LEWIS ST,,,,,MISTY MOUNTAIN,W,0.0265,43.11575484,-89.64687004,PKVEH,ON,NO,R CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4830441,140,,,25
24L04GK13D,DT4000,5/3/2019,15,DANE,CROSS PLAINS,V,N,14,USH,WB,,,P,CTH,NB,,,E,0.0445,43.11108046,-89.64435244,TFSIGN,ON,NO,R STH,O,1,1,0,0,0,,,,,,,Y,,,,,,,,5341804,235,,USH,30
1KL091L4FM,DT4000,5/6/2019,19,DANE,MIDDLETON,C,I,M,CTH,WB,,CENTURY AVE,,,,,PARK ST,,0,43.10898043,-89.50174641,MVIT,ON,SSO,U CITY,O,2,6,0,0,0,,,,,,,,,,,,,,Y,4819644,0,,CTH,30
1KL08HJN0G,DT4000,5/7/2019,7,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,BRANCH ST,W,0.0699,43.10462503,-89.49395063,MVIT,ON,FTR,U CITY,O,2,4,0,0,0,,,,,,,,,,,,,,Y,4819969,423,,CTH,35
1KL092T5K9,DT4000,5/7/2019,11,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,GREENWAY BLVD,S,0.0053,43.09003416,-89.52713146,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4821177,580,,,35
1KL080Q6NB,DT4000,5/13/2019,7,DANE,MIDDLETON,C,I,,,,,RAMP USH 12 TO AIRPORT RD,,,,,CONNECTOR USH 12 TO AIRPORT RD,S,0.0631,43.11152505,-89.51845593,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,5321342,315,,,55
02L0Z90C5C,DT4000,5/15/2019,17,DANE,MIDDLETON,T,N,S,CTH,EB,,,,,,,PIONEER RD,W,0.207,43.06025511,-89.57577108,MVIT,ON,FTF,R CTH,A,3,5,0,4,0,,,,,,,Y,,Y,,,,,,5355365,2606,,CTH,45
1KL090C3B5,DT4000,5/15/2019,17,DANE,MIDDLETON,C,I,M,CTH,WB,,CENTURY AVE,,,,,HIGH RD,,0,43.10898043,-89.50174641,MVIT,ON,FTR,U CITY,C,2,3,0,1,0,,,,,,,Y,,,,,,,,4819644,0,,CTH,30
1KL08M7RB1,DT4000,5/16/2019,10,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,GATEWAY SOUTH,,0,43.09206906,-89.49238737,MVIT,ON,FTS,U CITY,B,2,2,0,1,0,UNKN,,,,,,,UNKN,,,,,Y,,4842225,18,,,25
24L04GK13G,DT4000,5/17/2019,14,DANE,CROSS PLAINS,V,N,14,USH,WB,,,,,,,VALLEY ST,W,0.0136,43.11229355,-89.64665448,MVIT,ON,SSS,R STH,O,2,3,0,0,0,,,,,,,Y,,,,,,,,5314060,245,,USH,30
1KL07W13CF,DT4000,5/17/2019,22,DANE,MIDDLETON,C,I,M,CTH,EB,,CENTURY AVE,,,,,BRANCH ST,,0,43.10428066,-89.49265174,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4819969,0,,CTH,30
24L04FB004,DT4000,5/20/2019,12,DANE,CROSS PLAINS,V,N,,,,,WESTVIEW CT,,,,,BIRCHWOOD PASS,E,0.0509,43.10966343,-89.63785909,PKVEH,ON,NO,R CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,5167703,268,,,
1KL080Q6NC,DT4000,5/20/2019,14,DANE,MIDDLETON,C,PP,,,,,PLEASANT VIEW RD,14,USH,EB,,,S,0.0138,43.09622064,-89.53498477,TF SIG,OFF,NO,U CITY,O,1,1,0,0,0,,,,,Y,,,,,,,,,,5064488,1062,,,35
1KL0990C3D,DT4000,5/21/2019,8,DANE,MIDDLETON,C,N,,,,,CENTURY PL,,,,,WEBBER RD,W,0.0462,43.11343066,-89.50972142,PKVEH,PARK,FTR,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4851141,244,,,25
1KL081Z7RJ,DT4000,5/21/2019,13,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,MIDDLETON ST,W,0.0184,43.09601409,-89.50871914,PKVEH,ON,SSS,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4841879,750,,,25
1KL091L4FR,DT4000,5/21/2019,18,DANE,MIDDLETON,C,N,M,CTH,EB,,CENTURY AVE,,,,,MIDDLETON SPRINGS DR,E,0.0131,43.10422239,-89.48827842,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4819972,69,,CTH,30
1KL07W13CH,DT4000,5/22/2019,16,DANE,MIDDLETON,C,N,,,,,N HIGH POINT RD,,,,,TERRACE AVE,N,0.0078,43.09468759,-89.51730533,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,4849526,41,,,25
1KL091L4FP,DT4000,5/23/2019,16,DANE,MIDDLETON,C,N,M,CTH,EB,,CENTURY AVE,,,,,HIGHLAND WAY,E,0.0426,43.10830555,-89.47906505,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4851138,225,,CTH,35
1KL091L4FQ,DT4000,5/24/2019,8,DANE,MIDDLETON,C,I,,,,,SAND PEARL TRL,,,,,RED BERYL DR,N,0.0015,43.10363165,-89.54561786,MVIT,ON,SSS,U CITY,C,2,2,0,1,0,,,Y/D,,,,,,,,,,,,5208043,9,,,25
1KL08HJN0K,DT4000,5/24/2019,13,DANE,MIDDLETON,C,I,,,,,PLEASANT VIEW RD,,,,,GREENWAY BLVD,,0,43.08537388,-89.53656626,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,4849520,0,,,35
1KL092T5KD,DT4000,5/24/2019,17,DANE,MIDDLETON,C,PP,,,,,ASPEN COMMONS,,,,,GREENWAY BLVD,N,0.0267,43.09073583,-89.52964048,MVIT,ON,RTS,U CITY,C,2,2,0,1,0,,,,,,,Y,,,,,,,,4828136,808,,,
1KL08HJN0L,DT4000,5/25/2019,11,DANE,MIDDLETON,C,I,,,,,PARK ST,,,,,FRANKLIN AVE,,0,43.09838922,-89.50163669,MVIT,ON,FTS,U CITY,C,2,3,0,1,0,,,,,,,,,Y,,,,,,4841701,0,,,25
1KL07W13CJ,DT4000,5/26/2019,18,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,AIRPORT RD,E,0.0407,43.11141216,-89.51588083,MVIT,ON,FTR,U CITY,C,3,5,0,1,0,,,,,,,Y,,,,,,,,5098599,193,,CTH,35
02L0Z1L4T1,DT4000,5/27/2019,11,DANE,CROSS PLAINS,T,I,,,,,MAURER RD,,,,,TIMBER LN,W,0.0051,43.04212334,-89.60136675,MVIT,ON,FTS,R TOWN,C,2,4,0,1,0,,,,,,,,,,,,,Y,,4827424,1986,,,35
24L04HS26Q,DT4000,5/27/2019,11,DANE,CROSS PLAINS,V,N,,,,,SYLVIA PINE,,,,,AMERICAN LEGION DR,E,0.0078,43.11558492,-89.64813933,PKVEH,ON,RTS,R CITY,O,2,1,0,0,0,,,Y/D,,Y,,,,,,,,,,4830446,650,,,25
1KL097RB09,DT4000,5/29/2019,16,DANE,MIDDLETON,C,N,,,,,DONNA DR,,,,,NORTHBROOK DR,W,0.0286,43.10607928,-89.50749214,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,Y,4819855,157,,,25
1KL07W13CK,DT4000,5/30/2019,11,DANE,MIDDLETON,C,I,,,,,BRISTOL ST,MS,CTH,NB,,UNIVERSITY AVE,S,0.0203,43.09667702,-89.50662705,MVIT,ON,OTHR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4820488,107,,,25
1KL091L4FV,DT4000,5/30/2019,20,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,VALLEY RIDGE RD,E,0.0089,43.11053651,-89.47449217,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819565,886,,CTH,35
1KL092T5KF,DT4000,5/31/2019,11,DANE,MIDDLETON,C,I,,,,,PARK ST,,,,,FRANKLIN AVE,,0,43.09838922,-89.50163669,MVIT,ON,FTS,U CITY,C,3,3,0,1,0,,,,,,,,,Y,,,,,,4841701,0,,,25
1KL07W13CL,DT4000,5/31/2019,14,DANE,MIDDLETON,C,N,,,,,PARK ST,,,,,HUBBARD AVE,,0,43.0952164,-89.50178698,MVIT,ON,SSS,U CITY,B,2,4,0,2,0,,,,,,,,,,,,,,,4841938,920,,,25
1KL09B7D6Q,DT4000,5/31/2019,16,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,BRANCH ST,W,0.0523,43.1045296,-89.49362913,MVIT,ON,FTS,U CITY,B,2,3,0,2,0,,,,,,,,,Y,,,,,,4819969,516,,CTH,30
1KL07TS28R,DT4000,6/5/2019,8,DANE,MIDDLETON,C,I,,,,,PARK ST,,,,,PARK LAWN,N,0.0583,43.10313264,-89.50235723,MVIT,ON,FTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4829763,640,,,25
1KL07TS28T,DT4000,6/5/2019,11,DANE,MIDDLETON,C,I,,,,,PARMENTER ST (1),M,CTH,SB,,CENTURY AVE,,0,43.11152757,-89.50960415,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4848721,0,,,35
1KL08HJN0N,DT4000,6/5/2019,18,DANE,MIDDLETON,C,N,M,CTH,EB,,CENTURY AVE,,,,,HEDDEN RD,W,0.0831,43.11122334,-89.47309299,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819565,438,,CTH,35
1KL091L4FX,DT4000,6/6/2019,7,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,DEMING WAY,,0,43.09693499,-89.5235635,MVIT,ON,FTS,U STH,C,2,2,0,1,0,,,,,,,,,Y,,,,,Y,5488959,0,,USH,45
1KL091L4FZ,DT4000,6/6/2019,15,DANE,MIDDLETON,C,I,,,,,ELMWOOD AVE,,,,,CAYUGA ST,,0,43.09591424,-89.51410434,MVIT,ON,NO,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4885652,0,,,25
02L0Z0C3MP,DT4000,6/6/2019,16,DANE,CROSS PLAINS,T,N,P,CTH,NB,,,,,,,BOURBON RD,N,0.0201,43.1109934,-89.64552923,MVIT,ON,FTS,R CTH,O,2,3,0,0,0,,,,,,,,,,,,,,,5372925,106,,CTH,25
1KL0990C3F,DT4000,6/6/2019,16,DANE,MIDDLETON,C,I,Q,CTH,NB,,ALLEN BLVD,M,CTH,SB,,CENTURY AVE,S,0.0036,43.10451221,-89.48682482,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841419,506,,CTH,35
1KL07W13CP,DT4000,6/7/2019,17,DANE,MIDDLETON,C,N,M,CTH,EB,,CENTURY AVE,Q,CTH,WB,,,W,0.0727,43.11130875,-89.47292306,MVIT,ON,FTR,U CITY,O,5,6,0,0,0,,,,,,,Y,,,,,,,,4840951,551,,CTH,35
1KL08HJN0P,DT4000,6/7/2019,17,DANE,MIDDLETON,C,N,,,,,RAMP USH 12 TO PARAMETER ST,,,,,PARMENTER ST,W,0.028,43.12512443,-89.51409818,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,5321249,263,,,55
1KL07W13CQ,DT4000,6/10/2019,10,DANE,MIDDLETON,C,I,MS,CTH,EB,,,,,,,PARK ST,,0,43.09707776,-89.50169731,MVIT,ON,SSS,U CITY,O,2,6,0,0,0,,,,,,,,,,,,,,,4820404,0,,CTH,30
02L0Z6J9BB,DT4000,6/10/2019,15,DANE,MIDDLETON,T,I,S,CTH,EB,,,,,,,PIONEER RD,,0,43.0602151,-89.57166932,MVIT,ON,FTS,R CTH,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5486465,612,,CTH,45
1KL097RB0B,DT4000,6/12/2019,10,DANE,MIDDLETON,C,PP,M,CTH,EB,,CENTURY AVE,,,,,NIGHTINGALE CT,W,0.0169,43.10991374,-89.50308575,MAILBOX,UNKN,NO,U CITY,C,1,1,0,1,0,,,,,,,,,Y,,,,,,4819599,659,,CTH,30
1KL07W13CR,DT4000,6/12/2019,17,DANE,MIDDLETON,C,I,,,,,JOHN Q HAMMONS DR,,,,,GREENWAY BLVD,S,0.0047,43.09006249,-89.52465314,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,4821208,732,,,25
1KL092T5KJ,DT4000,6/12/2019,17,DANE,MIDDLETON,C,I,,,,,PARK ST,MS,CTH,SB,,UNIVERSITY AVE,N,0.0284,43.09748842,-89.50167562,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4841785,329,,,25
1KL0990C3G,DT4000,6/14/2019,13,DANE,MIDDLETON,C,I,Q,CTH,NB,,ALLEN BLVD,,,,,LAKE ST,,0,43.10318118,-89.48628392,OTH NC,ON,NO,U CITY,B,2,2,0,1,0,,,,,,Y,,,Y,,,,,,4820180,702,,CTH,35
02L0XWW1DR,DT4000,6/14/2019,19,DANE,CROSS PLAINS,T,N,S,CTH,WB,,,,,,,MINERAL POINT RD W (2),E,0.0375,43.06072585,-89.65500446,MVIT,ON,SSS,R CTH,O,2,3,0,0,0,,,,,,,,,,,,,,,4827427,198,,CTH,35
02L0Z6J9BH,DT4000,6/14/2019,23,DANE,MIDDLETON,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,S,0.1004,43.11114974,-89.60009716,DITCH,LTSH,NO,R TOWN,C,1,2,0,2,0,Y,,,,,,,Y,,,,,Y,,4819528,500,,,45
1KL0990C3H,DT4000,6/15/2019,11,DANE,MIDDLETON,C,N,,,,,RAMP USH 12 TO USH 14,14,USH,WB,,,E,0.0205,43.09700577,-89.51864189,MVIT,ON,FTR,U CITY,C,2,4,0,1,0,,,,,,,,,,,,,,,5314295,189,,,35
1KL08HJN0R,DT4000,6/17/2019,21,DANE,MIDDLETON,C,N,,,,,PARK ST,,,,,COOPER AVE,N,0.0275,43.09294927,-89.50189979,OTH NC,ON,NO,U CITY,O,1,1,0,0,0,,,,,,Y,,,,,,,,,4842177,169,,,25
02L0Z1L4T9,DT4000,6/18/2019,9,DANE,CROSS PLAINS,T,PP,,,,,STAGECOACH RD,P,CTH,WB,,,W,0.0214,43.09710878,-89.65083534,FENCE,O ROW,NO,R TOWN,O,1,1,0,0,0,,,,,Y,,,,,,,Y,,,5497024,1140,,,
1KL07W13CT,DT4000,6/18/2019,12,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,PARMENTER ST (1),W,0.017,43.09596622,-89.51188784,PKVEH,ON,NO,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,Y,,,4841883,241,,,25
1KL08HJN0Q,DT4000,6/18/2019,17,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,MIDDLETON ST,W,0.0777,43.09600103,-89.50989521,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841879,441,,,25
02L0Z5982Q,DT4000,6/20/2019,2,DANE,MIDDLETON,T,N,,,,,ROCKY DELL RD,,,,,PAYVERY TRL,W,0.58,43.10603561,-89.5913433,OVRTRN,ON,NO,R TOWN,A,1,2,0,2,0,Y,,,,,,Y,,Y,,,,Y,,5157272,2917,,,45
24L04FB005,DT4000,6/20/2019,13,DANE,CROSS PLAINS,V,N,,,,,LUDDEN DR,,,,,TUBBS CT,S,0.0155,43.10674409,-89.65675316,PKVEH,ON,NO,R CITY,O,2,1,0,0,0,,,,,,,,,,,,,,Y,4819908,81,,,25
1KL09B7D6R,DT4000,6/22/2019,2,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,DISCOVERY DR,S,0.065,43.10132675,-89.51528102,OVRTRN,ON,NO,U STH,O,1,1,0,0,0,Y,,,,,,,,,,,,Y,,5314627,683,,USH,55
1KL07TS28X,DT4000,6/23/2019,15,DANE,MIDDLETON,C,N,M,CTH,WB,,CENTURY AVE,,,,,AMHERST RD,W,0.0252,43.10411946,-89.49076465,MVIT,ON,SSO,U CITY,B,4,11,0,4,0,,,,,,,,,Y,,,,,Y,4819977,506,,CTH,30
1KL08HJN0S,DT4000,6/24/2019,15,DANE,MIDDLETON,C,I,,,,,PLEASANT VIEW RD,,,,,MONTCLAIR DR,,0,43.10221986,-89.5362118,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,5036165,0,,,30
1KL08HJN0T,DT4000,6/25/2019,18,DANE,MIDDLETON,C,PL,,,,,MURPHY DR,,,,,DEMING WAY,W,0.0489,43.09859965,-89.52382768,MVIT,PARK,RTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4829754,929,,,
1KL097RB0G,DT4000,6/27/2019,12,DANE,MIDDLETON,C,PL,,,,,PARMENTER ST,,,,,HUBBARD AVE,S,0.0176,43.09523323,-89.51158468,MVIT,PARK,RTS,U CITY,O,2,1,0,0,0,,,,,Y,,,,,,,,,,4820608,238,,,
1KL091L4G1,DT4000,6/27/2019,16,DANE,MIDDLETON,C,N,,,,,LAKE ST,,,,,MIDDLETON SPRINGS DR,E,0.0074,43.10320225,-89.48614102,MVIT,ON,FTS,U CITY,O,3,4,0,0,0,,,,,,,,,,,,,,,5064764,621,,,35
1KL097RB0F,DT4000,6/27/2019,16,DANE,MIDDLETON,C,I,M,CTH,EB,,CENTURY AVE,,,,,HIGH RD,,0,43.10898043,-89.50174641,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819644,0,,CTH,30
1KL08HJN0V,DT4000,6/28/2019,13,DANE,MIDDLETON,C,PL,,,,,MURPHY DR,,,,,DEMING WAY,W,0.0563,43.0986005,-89.52397243,MVIT,PARK,RTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4829754,891,,,
1KL0990C3J,DT4000,6/29/2019,10,DANE,MIDDLETON,C,I,,,,,RAMP USH 12 TO USH 14,14,USH,EB,,,E,0.0206,43.09700712,-89.51864125,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,5314295,188,,,35
1KL07TS28Z,DT4000,6/29/2019,13,DANE,MIDDLETON,C,N,,,,,LAKE ST,Q,CTH,EB,,ALLEN BLVD,E,0.1011,43.10391556,-89.48464012,PKVEH,ON,SSS,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,5064764,513,,,25
02L155JN0B,DT4000,6/30/2019,10,DANE,MIDDLETON,T,I,,,,,AIRPORT RD,,,,,HIGHFIELD RD,E,0.0066,43.11103439,-89.55922699,MVIT,ON,FTR,R TOWN,O,2,4,0,0,0,,,,,,,Y,,,,,,,Y,4884665,35,,,45
1KL07W13CV,DT4000,6/30/2019,21,DANE,MIDDLETON,C,N,,,,,SWEENEY DR,,,,,FORTUNE DR,,0,43.08795326,-89.50451186,MVIT,ON,RTS,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4842660,0,,,25
