,FROM,TO,test
1878,1666165,1666026,0.06978415760054152
1879,1665902,1665971,0.06978415760054152
1880,1666984,2304262,0.022080319369739365
1881,1666907,1666984,0.022080319369739365
1882,1667179,2304263,0.022080319369739365
1883,1667162,1667179,0.022080319369739365
1884,1667179,1666984,0.022080319369739365
1885,1668044,1667933,0.022080319369739365
1886,1668046,1667933,0.022080319369739365
1887,1667931,1667874,0.022080319369739365
1888,1668185,1668168,0.022080319369739365
1889,1668168,1668018,0.022080319369739365
1890,1667877,1668046,0.022080319369739365
1891,1667874,1667663,0.022080319369739365
1892,1667933,1667874,0.022080319369739365
1893,1667880,1667877,0.022080319369739365
1894,1668018,1667880,0.022080319369739365
1895,1667835,1667877,0.022080319369739365
1896,1665100,1665046,0.022080319369739365
1897,1662995,1663075,0.022080319369739365
1898,1661921,10492,0.0
1899,1661874,1661921,0.0
1900,10492,1662064,2.5846471956577926
1901,1662172,1662064,0.022080319369739365
1902,1662321,1662235,0.06978415760054152
1903,1662121,1662065,0.06978415760054152
1904,1662083,1662121,0.06978415760054152
1905,1662120,1662121,0.06978415760054152
1906,1662177,1662178,0.06978415760054152
1907,1662120,1662177,0.06978415760054152
1908,1662079,1662120,0.06978415760054152
1909,1662118,1662120,0.06978415760054152
1910,1662147,1662175,0.06978415760054152
1911,1662208,1662236,0.06978415760054152
1912,1662236,1662280,0.06978415760054152
1913,1662204,1662236,0.06978415760054152
1914,1662175,1662204,0.06978415760054152
1915,1662236,1662258,0.06978415760054152
1916,1662175,1662203,0.06978415760054152
1917,1662141,1662173,0.06978415760054152
1918,1662203,1662173,0.06978415760054152
1919,1662173,1662098,0.06978415760054152
1920,1662204,1662228,0.06978415760054152
1921,1662228,1662203,0.06978415760054152
1922,1662258,1662228,0.06978415760054152
1923,1662307,1662258,0.06978415760054152
1924,1662203,1662244,0.06978415760054152
1925,1662429,1662303,0.06978415760054152
1926,1662681,1662673,0.06978415760054152
1927,1662569,1662460,0.04100465505346494
1928,1663215,1663212,0.006818461530069585
1929,1662230,2026265,0.32422793223636215
1930,1662561,1662509,0.006818461530069585
1931,1662625,1662561,0.006818461530069585
1932,1662803,1662753,0.006818461530069585
1933,1662945,1662803,0.006818461530069585
1934,1662756,1662804,0.06978415760054152
1935,1662803,1662804,0.06978415760054152
1936,1663054,1663076,1.2923235978288963
1937,1663607,1663611,0.06978415760054152
1938,1663775,1663590,0.37073423916065773
1939,1663844,1663775,0.06978415760054152
1940,1663775,1663770,0.06978415760054152
1941,1663646,1663762,0.06978415760054152
1942,1663668,1663646,0.06978415760054152
1943,1663596,1663646,0.06978415760054152
1944,1664052,1664122,0.006818461530069585
1945,1663998,1664052,0.006818461530069585
1946,1664056,1664052,0.06978415760054152
1947,1664383,1664349,0.06978415760054152
1948,1663710,1663605,0.006818461530069585
1949,1663717,1663710,0.0820093101069299
1950,1664197,1664144,0.06978415760054152
1951,1663189,2296035,0.022080319369739365
1952,1665732,1665615,0.06978415760054152
1953,1666112,1665732,0.06978415760054152
1954,1665652,1665732,0.06978415760054152
1955,1665603,1665652,0.06978415760054152
1956,1665455,1665603,0.06978415760054152
1957,1665354,1665455,0.06978415760054152
1958,1665653,1665543,0.06978415760054152
1959,1665543,1665455,0.06978415760054152
1960,1665127,1665133,0.006818461530069585
1961,1665114,1665127,0.006818461530069585
1962,1665127,1665354,0.06978415760054152
1963,1665353,1665354,0.06978415760054152
1964,1665448,1665543,0.06978415760054152
1965,1662100,1662147,0.06978415760054152
1966,1662071,1662100,0.06978415760054152
1967,1662365,1662374,0.012716886499244616
1968,1662810,1662811,0.06978415760054152
1969,1662375,1662309,0.012716886499244616
1970,1662374,1662375,0.012716886499244616
1971,1662538,1662375,0.06978415760054152
1972,1661911,1661921,0.022080319369739365
1973,1662067,1662100,0.06978415760054152
1974,1662074,1662067,0.06978415760054152
1975,1662132,1662074,0.06978415760054152
1976,1662155,1662208,0.06978415760054152
1977,1662147,1662155,0.06978415760054152
1978,1662074,1662155,0.06978415760054152
1979,1662971,1662922,0.06978415760054152
1980,1664469,1664019,0.006818461530069585
1981,1662463,1662357,0.006818461530069585
1982,1662357,1662372,0.005095410932790129
1983,1662462,1662463,0.06978415760054152
1984,1662462,1662372,0.05645427627029179
1985,1662319,1662276,0.006818461530069585
1986,1662509,1662319,0.07125734173299043
1987,1661547,1661549,0.06978415760054152
1988,1661566,1661555,0.06978415760054152
1989,1661547,1661566,0.06978415760054152
1990,1661544,1661577,0.06978415760054152
1991,1661585,1661547,0.06978415760054152
1992,1661593,1661566,0.06978415760054152
1993,1661585,1661593,0.06978415760054152
1994,1661555,1661598,0.06978415760054152
1995,1661676,1661585,0.06978415760054152
1996,1661577,1661676,0.06978415760054152
1997,1661598,1661614,0.518887505188875
1998,1661593,1661614,0.06978415760054152
1999,1661620,1661585,0.06978415760054152
2000,1661676,1661620,0.06978415760054152
2001,1661719,1661614,0.06978415760054152
2002,1661614,1661670,0.06978415760054152
2003,1661553,1661555,0.06978415760054152
2004,1661553,1661389,0.002654451764463859
2005,1661668,1661553,0.002654451764463859
2006,1661668,1661670,0.06978415760054152
2007,1662784,1662813,0.06978415760054152
2008,1662282,1662286,0.002654451764463859
2009,1663344,1663293,0.02778274587295992
2010,1661890,1661879,0.06978415760054152
2011,1662109,1662040,0.06978415760054152
2012,1662957,1662898,0.06978415760054152
2013,1662049,1662000,0.06978415760054152
2014,1662069,1662088,0.06978415760054152
2015,1662066,1662069,0.06978415760054152
2016,1662069,1662066,0.06978415760054152
2017,1663604,1663583,0.006818461530069585
2018,1663605,1663604,0.006818461530069585
2019,1663604,1663710,0.06978415760054152
2020,1663531,1663450,0.06978415760054152
2021,1663584,1663531,0.06978415760054152
2022,1661558,1661577,0.06978415760054152
2023,1661558,2013290,0.06978415760054152
2024,1668383,1668381,0.005095410932790129
2025,1668383,1668391,0.005095410932790129
2026,1668437,1667774,0.06653050090814133
2027,1668463,1668437,0.022080319369739365
2028,1668285,1668463,0.022080319369739365
2029,1668549,1668437,0.022080319369739365
2030,1668551,1668103,0.022080319369739365
2031,1668630,1668213,0.012716886499244616
2032,1668636,1668329,0.022080319369739365
2033,1668822,1668327,0.004412649831525029
2034,1668393,1669042,0.022080319369739365
2035,1668449,1668046,0.022080319369739365
2036,1668444,1668168,0.022080319369739365
2037,1668388,1668633,0.022080319369739365
2038,15378,15377,0.23941995075566921
2039,1663298,1663297,0.06978415760054152
2040,1662481,1662474,0.06978415760054152
2041,1667663,1667544,0.022080319369739365
2042,1662458,1662513,0.06978415760054152
2043,1662417,1662433,0.06978415760054152
2044,1662290,1661729,0.06978415760054152
2045,1662386,1661584,0.06978415760054152
2046,1663308,1663180,0.06978415760054152
2047,10949,1666471,0.2126456090808181
2048,1676929,1666473,0.022080319369739365
2049,1666473,1676929,0.022080319369739365
2050,1666465,1676929,0.022080319369739365
2051,1676929,1666465,0.022080319369739365
2052,1666512,1666511,0.0066826660830471615
2053,1666511,1666512,0.002654451764463859
2054,1666511,1666509,0.004296430042572251
2055,1666509,1666511,0.002654451764463859
2056,1665603,1665653,0.06978415760054152
2057,1665653,1665603,0.06978415760054152
2058,1665653,1677459,0.06978415760054152
2059,1677459,1665653,0.06978415760054152
2060,1677459,1677461,0.06978415760054152
2061,1677461,1677459,0.06978415760054152
2062,1677461,1677462,0.06978415760054152
2063,1677462,1677461,0.06978415760054152
2064,1677462,1677463,0.06978415760054152
2065,1677463,1677462,0.06978415760054152
2066,1677463,1677464,0.06978415760054152
2067,1677464,1677463,0.06978415760054152
2068,1677463,1677466,0.06978415760054152
2069,1677466,1677463,0.06978415760054152
2070,1677462,1677465,0.06978415760054152
2071,1677465,1677462,0.06978415760054152
2072,1677459,1677460,0.06978415760054152
2073,1677460,1677459,0.06978415760054152
2074,1677461,1677469,0.06978415760054152
2075,1677469,1677461,0.06978415760054152
2076,1666112,1666113,0.06978415760054152
2077,1666113,1666112,0.06978415760054152
2078,1666113,1679415,0.06978415760054152
2079,1679415,1666113,0.06978415760054152
2080,1679419,1679420,0.06978415760054152
2081,1679420,1679419,0.06978415760054152
2082,1679421,1679419,0.06978415760054152
2083,1679419,1679421,0.07010557900197698
2084,1661973,1679441,0.06978415760054152
2085,1679441,1661973,0.06978415760054152
2086,1679441,1662159,0.06978415760054152
2087,1662159,1679441,0.06978415760054152
2088,1679441,1679440,0.06978415760054152
2089,1679440,1679441,0.06978415760054152
2090,1662395,1679462,0.005095410932790129
2091,1679462,1662395,0.005095410932790129
2092,1679462,1662388,0.015664528458532077
2093,1662388,1679462,0.005095410932790129
2094,1662395,1679458,0.08648125086481252
2095,1679458,1662395,0.06978415760054152
2096,1679462,1679459,0.06978415760054152
2097,1679459,1679462,0.06978415760054152
2098,1679460,1679461,0.06978415760054152
2099,1679461,1679460,0.06978415760054152
2100,1679458,1679452,0.06978415760054152
2101,1679452,1679458,0.06978415760054152
2102,1679459,1679455,0.06978415760054152
2103,1679455,1679459,0.06978415760054152
2104,1679452,1679454,0.06978415760054152
2105,1679454,1679452,0.06978415760054152
2106,1679454,1679455,0.06978415760054152
2107,1679455,1679454,0.06978415760054152
2108,1679455,1679456,0.06978415760054152
2109,1679456,1679455,0.06978415760054152
2110,1662721,1679460,0.06978415760054152
2111,1679460,1662721,0.06978415760054152
2112,1679460,1679459,0.06978415760054152
2113,1679459,1679460,0.06978415760054152
2114,1679459,1679458,0.06978415760054152
2115,1679458,1679459,0.06978415760054152
2116,1661836,1679486,0.06978415760054152
2117,1679486,1661836,0.06978415760054152
2118,1679486,1679485,0.06978415760054152
2119,1679485,1679486,0.022080319369739365
2120,2012366,1679488,0.06978415760054152
2121,1679488,2012366,0.06978415760054152
2122,1679489,2012366,0.06978415760054152
2123,2012366,1679489,0.06978415760054152
2124,1661825,1679489,0.06978415760054152
2125,1679489,1661825,0.06978415760054152
2126,1662252,1662235,0.06978415760054152
2127,1662235,1662252,0.06978415760054152
2128,1662462,1679706,0.006818461530069585
2129,1679706,1662462,0.0073963690115067164
2130,1664473,1664479,0.006818461530069585
2131,1664479,1664473,0.01735156925423389
2132,1664479,1664483,0.006818461530069585
2133,1664483,1664479,0.006818461530069585
2134,1678985,1664486,0.006818461530069585
2135,1664486,1678985,0.022560326312559786
2136,1663395,1679719,0.006818461530069585
2137,1679719,1663395,0.450921853363971
2138,1679719,1663470,0.006818461530069585
2139,1663470,1679719,0.18048261050047829
2140,1679719,15381,3.6322125363221254
2141,15381,1679719,0.06978415760054152
2142,1662794,1679723,0.06978415760054152
2143,1679723,1662794,0.06978415760054152
2144,1665132,1677464,0.006818461530069585
2145,1677464,1665132,0.006818461530069585
2146,2003172,1668231,0.004412649831525029
2147,1668213,2003172,0.004412649831525029
2148,2003172,1668213,0.037325967675711995
2149,1668231,2003172,0.004412649831525029
2150,2003172,2003173,0.022080319369739365
2151,2003173,2003172,0.022080319369739365
2152,2004247,2004256,0.06978415760054152
2153,2004256,2004247,0.06978415760054152
2154,1661966,2005014,0.006818461530069585
2155,2005014,1661966,0.006818461530069585
2156,2005014,2005018,0.006818461530069585
2157,2005018,2005014,0.006818461530069585
2158,2005018,2005019,0.518887505188875
2159,2005019,2005018,0.06978415760054152
2160,2005019,2005020,0.06978415760054152
2161,2005020,2005019,0.06978415760054152
2162,2005019,2005021,0.06978415760054152
2163,2005021,2005019,0.06978415760054152
2164,2005024,2005018,0.006818461530069585
2165,2005018,2005024,0.006818461530069585
2166,2005025,2005024,0.0501551675496066
2167,2005024,2005025,0.006818461530069585
2168,2005024,2005026,0.06978415760054152
2169,2005026,2005024,0.06978415760054152
2170,2005027,1679723,0.03008043508341305
2171,1679723,2005027,0.006818461530069585
2172,2005027,2005029,2.0755500207555
2173,2005029,2005027,0.06978415760054152
2174,2005029,2005030,0.06978415760054152
2175,2005030,2005029,0.06978415760054152
2176,2005030,2005032,0.06978415760054152
2177,2005032,2005030,0.06978415760054152
2178,2005032,2005033,0.06978415760054152
2179,2005033,2005032,0.06978415760054152
2180,2005029,2005034,0.06978415760054152
2181,2005034,2005029,0.06978415760054152
2182,2005034,2005035,0.17296250172962505
2183,2005035,2005034,0.06978415760054152
2184,2005036,2005035,0.06978415760054152
2185,2005035,2005036,0.06978415760054152
2186,2005035,2005037,0.06978415760054152
2187,2005037,2005035,0.06978415760054152
2188,2005036,2005033,0.06978415760054152
2189,2005033,2005036,0.06978415760054152
2190,2005037,2005036,0.06978415760054152
2191,2005036,2005037,0.06978415760054152
2192,2005037,2005038,0.06978415760054152
2193,2005038,2005037,0.06978415760054152
2194,2005039,2005038,0.06978415760054152
2195,2005038,2005039,0.06978415760054152
2196,2005040,2005041,0.06978415760054152
2197,2005041,2005040,0.06978415760054152
2198,2005041,2005042,0.06978415760054152
2199,2005042,2005041,0.06978415760054152
2200,2005042,2005039,0.06978415760054152
2201,2005039,2005042,0.06978415760054152
2202,2005097,2005040,0.06978415760054152
2203,2005040,2005097,0.06978415760054152
2204,2005104,2005097,0.06978415760054152
2205,2005097,2005104,0.06978415760054152
2206,2005038,2005104,0.43213344280713883
2207,2005104,2005038,0.06978415760054152
2208,2005104,2005102,0.518887505188875
2209,2005102,2005104,0.06978415760054152
2210,2005107,1662319,0.06978415760054152
2211,1662319,2005107,0.06978415760054152
2212,1662276,2005107,0.06978415760054152
2213,2005107,1662276,0.06978415760054152
2214,2005110,2005107,0.06978415760054152
2215,2005107,2005110,0.06978415760054152
2216,2005102,2005110,0.06978415760054152
2217,2005110,2005102,0.06978415760054152
2218,2005102,2005117,0.06978415760054152
2219,2005117,2005102,0.06978415760054152
2220,2005117,2005118,0.06978415760054152
2221,2005118,2005117,0.06978415760054152
2222,1679737,2005123,0.06978415760054152
2223,2005123,2005110,0.06978415760054152
2224,2005110,2005123,0.06978415760054152
2225,2005123,1679737,0.06978415760054152
2226,2005123,2005118,0.06978415760054152
2227,2005118,2005123,0.06978415760054152
2228,1679737,2005124,0.006818461530069585
2229,2005124,1679737,0.006818461530069585
2230,2005118,2005124,0.06978415760054152
2231,2005124,2005118,0.06978415760054152
2232,2005118,2005125,0.06978415760054152
2233,2005125,2005118,0.06978415760054152
2234,2005125,2005127,0.06978415760054152
2235,2005127,2005125,0.06978415760054152
2236,2005127,2016722,0.06978415760054152
2237,2016722,2005127,0.06978415760054152
2238,1662715,2005027,0.2707239157507174
2239,2005027,1662715,0.006818461530069585
2240,2008365,1661802,0.06978415760054152
2241,1661802,2008365,0.06978415760054152
2242,2008366,2008367,0.06978415760054152
2243,2008367,2008366,0.43213344280713883
2244,2008368,2008367,0.06978415760054152
2245,2008367,2008368,0.06978415760054152
2246,2008368,2008369,0.06978415760054152
2247,2008369,2008368,0.06978415760054152
2248,2008369,2008370,0.06978415760054152
2249,2008370,2008369,0.06978415760054152
2250,2008369,2008371,0.18536711958032887
2251,2008371,2008369,0.06978415760054152
2252,2008368,2008372,0.06978415760054152
2253,2008372,2008368,0.06978415760054152
2254,1661676,2008372,0.06978415760054152
2255,2008372,1661676,0.06978415760054152
2256,2008372,2008373,0.06978415760054152
2257,2008373,2008372,0.06978415760054152
2258,2008367,2008373,0.06978415760054152
2259,2008373,2008367,0.06978415760054152
2260,1666465,2010162,0.022080319369739365
2261,2010162,1666589,0.022080319369739365
2262,1666589,2010162,0.022080319369739365
2263,2010162,1666465,0.022080319369739365
2264,1663401,2011346,0.06978415760054152
2265,2011346,1663401,0.06978415760054152
2266,1666044,1666240,0.12972187629721876
2267,1666240,1666044,0.06978415760054152
2268,2011363,2011365,0.06978415760054152
2269,2011365,2011363,0.06978415760054152
2270,2011377,2004247,0.06978415760054152
2271,2004247,2011377,0.06978415760054152
2272,2011377,2011378,0.06978415760054152
2273,2011378,2011377,0.06978415760054152
2274,1663276,2011531,0.005095410932790129
2275,2011531,1662964,0.04475579559580593
2276,1662964,2011531,0.005095410932790129
2277,2011531,1663276,0.005095410932790129
2278,2005125,2011680,0.11788838327871172
2279,2011680,2005125,0.06978415760054152
2280,2011680,2011681,0.06978415760054152
2281,2011681,2011680,0.06978415760054152
2282,2011681,2011682,0.518887505188875
2283,2011682,2011681,0.06978415760054152
2284,2011680,2011687,0.06978415760054152
2285,2011687,2011680,0.06978415760054152
2286,2011681,2011688,0.06978415760054152
2287,2011688,2011681,0.06978415760054152
2288,2011682,2016714,0.06978415760054152
2289,2016714,2011682,0.37023324694557574
2290,2011688,2016714,0.06978415760054152
2291,2016714,2011688,0.06978415760054152
2292,2005097,2011693,0.06978415760054152
2293,2011693,2005097,0.06978415760054152
2294,2011693,2011687,0.06978415760054152
2295,2011687,2011693,0.06978415760054152
2296,2011693,2011688,0.06978415760054152
2297,2011688,2011693,0.06978415760054152
2298,2005097,2011703,0.06978415760054152
2299,2011703,2005117,0.06978415760054152
2300,2005117,2011703,0.06978415760054152
2301,2011703,2005097,0.06978415760054152
2302,2011703,2011687,0.06978415760054152
2303,2011687,2011703,0.06978415760054152
2304,1662902,1662826,0.06978415760054152
2305,1662826,1662902,0.24704472744790443
2306,1662381,2011721,0.011682021223312057
2307,2011721,1662372,0.01214875297606483
2308,1662372,2011721,0.005095410932790129
2309,2011721,1662381,0.005095410932790129
2310,1662902,2011721,0.054955953661826824
2311,2011721,1662902,0.005095410932790129
2312,2012357,2012359,0.06978415760054152
2313,2012359,2012357,0.06978415760054152
2314,1679484,2012366,0.06978415760054152
2315,1679486,1679484,0.06978415760054152
2316,1679484,1679486,0.06978415760054152
2317,2012366,1679484,0.06978415760054152
2318,1679484,1679488,0.06978415760054152
2319,1679488,1679484,0.06978415760054152
2320,1679488,2012370,0.06978415760054152
2321,2012370,1679488,0.06978415760054152
2322,2012370,2012373,0.06978415760054152
2323,2012373,2012370,0.06978415760054152
2324,2012370,2012374,0.06978415760054152
2325,2012374,2012370,0.06978415760054152
2326,1662463,2013046,0.06978415760054152
2327,2013046,1662463,0.06978415760054152
2328,1663320,1663215,1.2182576208782285
2329,1663215,1663320,0.006818461530069585
2330,2005040,2016713,0.06978415760054152
2331,2016713,2005039,0.06978415760054152
2332,2005039,2016713,0.06978415760054152
2333,2016713,2005040,0.06978415760054152
2334,2016715,2016714,0.06978415760054152
2335,2016714,2016715,0.06978415760054152
2336,2016713,2016721,0.06978415760054152
2337,2016721,2016714,0.06978415760054152
2338,2016714,2016721,0.06978415760054152
2339,2016721,2016713,0.06978415760054152
2340,2005040,2016721,0.06978415760054152
2341,2016721,2005040,0.06978415760054152
2342,1661966,2016722,0.006818461530069585
2343,2016722,1661966,0.006818461530069585
2344,2005014,2005127,0.06978415760054152
2345,2005127,2005014,0.06978415760054152
2346,1666044,2020314,0.06978415760054152
2347,2020314,1666044,0.06978415760054152
2348,1665455,1665289,0.06978415760054152
2349,1665289,1665455,0.06978415760054152
2350,1663212,2020337,0.06978415760054152
2351,2020337,1663212,0.06978415760054152
2352,1663605,2020338,0.06978415760054152
2353,2020338,1663605,0.06978415760054152
2354,2176384,2011622,0.006818461530069585
2355,2011622,2176384,0.5780448253117572
2356,1662463,1679706,0.006818461530069585
2357,1679706,1662463,0.006818461530069585
2358,1661598,2013287,0.06978415760054152
2359,2013287,1661598,0.06978415760054152
2360,1662023,2012357,0.06978415760054152
2361,2012357,1662023,0.06978415760054152
2362,1668195,1668053,0.022080319369739365
2363,1668053,1668195,0.022080319369739365
2364,1662857,1663355,0.06978415760054152
2365,1663355,1662857,0.06978415760054152
2366,1662750,1662755,0.006818461530069585
2367,1662755,1662750,0.0751536422273285
2368,1662420,1662477,0.3246120885541778
2369,1662477,1662420,0.06978415760054152
2370,1662259,1662394,0.06978415760054152
2371,1662394,1662259,0.06978415760054152
2372,2004247,2011363,0.06978415760054152
2373,2011363,2004247,0.06978415760054152
2374,1662751,1662813,0.022554986590355628
2375,1662813,1662751,0.062026213123477975
2376,1663366,1663343,0.022080319369739365
2377,1663343,1663366,0.06872509789031131
2378,1662067,2012357,0.06978415760054152
2379,2012357,1662067,0.06978415760054152
2380,1662303,1662282,0.014251468346598087
2381,1662282,1662303,0.01900195779546411
2382,2005124,2016722,0.006818461530069585
2383,2016722,2005124,0.006818461530069585
2384,2176343,1663583,0.002654451764463859
2385,1663583,2176343,0.03866787038315026
2386,1662569,1662704,0.01900195779546411
2387,1662704,1662569,0.03800391559092822
2388,1663919,1663829,0.06978415760054152
2389,1663829,1663919,0.06978415760054152
2390,1661547,2013292,0.06978415760054152
2391,2013292,1661547,0.06978415760054152
2392,1663921,1663719,0.022080319369739365
2393,1663719,1663921,0.022080319369739365
2394,1679452,2011377,0.06978415760054152
2395,2011377,1679452,0.06978415760054152
2396,1663345,1663212,0.21606672140356942
2397,1663212,1663345,0.06978415760054152
2398,1662887,1662841,0.8186432352780658
2399,1662841,1662887,0.06978415760054152
2400,1679737,1662276,0.006818461530069585
2401,1662276,1679737,0.006818461530069585
2402,1661620,2013289,0.06978415760054152
2403,2013289,1661620,0.06978415760054152
2404,1662003,1662217,0.002654451764463859
2405,1662217,1662003,0.007849655547302515
2406,1679458,2011363,0.23618327822390175
2407,2011363,1679458,0.06978415760054152
2408,1662942,2020744,0.06978415760054152
2409,2020744,1662942,0.06978415760054152
2410,2020745,1662804,0.06978415760054152
2411,1662804,2020745,0.06978415760054152
2412,2020746,1662751,0.06978415760054152
2413,1662751,2020746,0.06978415760054152
2414,2020747,1663837,0.06978415760054152
2415,1663837,2020747,0.06978415760054152
2416,2020748,1663903,0.06978415760054152
2417,1663903,2020748,0.06978415760054152
2418,1663863,2020752,0.06978415760054152
2419,2020752,1663863,0.06978415760054152
2420,1663866,2020753,0.06978415760054152
2421,2020753,1663866,0.06978415760054152
2422,2020755,1664147,0.06978415760054152
2423,1664147,2020755,0.06978415760054152
2424,2020754,1663741,0.06978415760054152
2425,1663741,2020754,0.06978415760054152
2426,1662264,1662286,0.002654451764463859
2427,1662286,1662264,0.004298367990268495
2428,1679421,2023810,0.002654451764463859
2429,2023810,1666509,0.002654451764463859
2430,1666509,2023810,0.011921787115627922
2431,2023810,1679421,0.007994531740289641
2432,2023810,2023811,0.06978415760054152
2433,2023811,2023810,0.06978415760054152
2434,1667880,2023835,0.022080319369739365
2435,2023835,1667830,0.022080319369739365
2436,1667830,2023835,0.022080319369739365
2437,2023835,1667880,0.022080319369739365
2438,2023836,2023838,0.022080319369739365
2439,2023838,2023836,0.022080319369739365
2440,2023839,2023840,0.06978415760054152
2441,2023840,2023839,0.06978415760054152
2442,2023853,2023852,0.06978415760054152
2443,2023852,2023853,0.06978415760054152
2444,2023852,2023858,0.06978415760054152
2445,2023858,2023852,0.06978415760054152
2446,2023863,2023864,0.06978415760054152
2447,2023864,2023863,0.06978415760054152
2448,2023863,2023865,0.06978415760054152
2449,2023865,2023863,0.06978415760054152
2450,1677464,2023866,0.006818461530069585
2451,2023866,1666506,0.006818461530069585
2452,1666506,2023866,0.025914109411961348
2453,2023866,1677464,0.01751742984269348
2454,2023865,2023866,0.06978415760054152
2455,2023866,2023865,0.06978415760054152
2456,2005033,2024315,0.06978415760054152
2457,2024315,2005030,0.06978415760054152
2458,2005030,2024315,0.06978415760054152
2459,2024315,2005033,0.06978415760054152
2460,2005033,2016713,0.06978415760054152
2461,2016713,2005033,0.06978415760054152
2462,2024346,2024347,0.3631662284460843
2463,2024347,2011622,0.08922735800023646
2464,2011622,2024347,0.006818461530069585
2465,2024347,2024346,0.006818461530069585
2466,2182350,1662349,0.047707042975846076
2467,1662349,2182350,0.002654451764463859
2468,2026273,1661559,0.01338410370003547
2469,1661559,2026273,0.006818461530069585
2470,1661744,2026273,0.005095410932790129
2471,2026273,1661744,0.005095410932790129
2472,2026275,2026276,0.0225241585678239
2473,2026276,2026275,0.005095410932790129
2474,2026286,1661847,0.06978415760054152
2475,1661847,2026286,0.06978415760054152
2476,1661744,2026288,0.06978415760054152
2477,2026288,1661744,0.022080319369739365
2478,1661847,2026291,0.06978415760054152
2479,2026291,1661847,0.06978415760054152
2480,1662357,2180752,0.06892392521754113
2481,2180752,2182350,0.024645211640754963
2482,2182350,2180752,0.002654451764463859
2483,2180752,1662357,0.005095410932790129
2484,10464,2026299,0.06978415760054152
2485,2026299,10464,0.06978415760054152
2486,1668018,2023836,0.022080319369739365
2487,2023836,1668018,0.022080319369739365
2488,1679454,2023839,0.06978415760054152
2489,2023839,1679454,0.06978415760054152
2490,2004247,2023852,0.06978415760054152
2491,2023852,2004247,0.13616928565592742
2492,1665586,2023816,0.06978415760054152
2493,2023816,1665586,0.06978415760054152
2494,2026289,2026291,0.06978415760054152
2495,2026291,2026289,0.06978415760054152
2496,1665218,2030906,0.06978415760054152
2497,2030906,1665218,0.06978415760054152
2498,2030906,2030908,0.06978415760054152
2499,2030908,2030906,0.06978415760054152
2500,1667534,2030910,0.022080319369739365
2501,2030910,1667544,0.022080319369739365
2502,1667544,2030910,0.3369896712665757
2503,2030910,1667534,0.022080319369739365
2504,2030922,2030922,0.06978415760054152
2505,1677469,2030909,0.06978415760054152
2506,2030909,1677469,0.06978415760054152
2507,2030910,2032361,0.022080319369739365
2508,2032361,2030910,0.022080319369739365
2509,1663470,2011622,0.006818461530069585
2510,2011622,1663470,0.014096866618972269
2511,1662946,2034246,0.2794213184494911
2512,2034246,2034248,0.5329169475583078
2513,2034248,2034247,0.5690966302365782
2514,2034247,1662946,0.24326091253249812
2515,1663215,2034269,0.22977177011939065
2516,2034269,1679706,0.05683135635988343
2517,1679706,2034269,0.006818461530069585
2518,2034269,1663215,0.006818461530069585
2519,2034246,2034269,0.006818461530069585
2520,2034269,2034246,0.11540007603582787
2521,2034711,2031502,0.006818461530069585
2522,2031502,2034711,0.006818461530069585
2523,1662440,2036953,0.06978415760054152
2524,2036953,1662440,0.06978415760054152
2525,1662139,2036954,0.06978415760054152
2526,2036954,1662139,0.06978415760054152
2527,2036955,1661988,0.06978415760054152
2528,1661988,2036955,0.06978415760054152
2529,2036957,2008366,0.06978415760054152
2530,2008366,2036957,0.06978415760054152
2531,2036956,1661974,0.06978415760054152
2532,1661974,2036956,0.06978415760054152
2533,1662001,2036959,0.06978415760054152
2534,2036959,1662001,0.06978415760054152
2535,1661978,2036958,0.06978415760054152
2536,2036958,1661978,0.06978415760054152
2537,2037747,1662429,0.06978415760054152
2538,1662429,2037747,0.06978415760054152
2539,2034269,2041314,0.29146021568055963
2540,2041314,2034269,0.06978415760054152
2541,1662826,2041335,0.06978415760054152
2542,2041335,1662826,0.1886863655232273
2543,2041335,2041354,0.06978415760054152
2544,2041354,2041335,0.06978415760054152
2545,2041417,2041354,0.06978415760054152
2546,2041354,2041417,0.06978415760054152
2547,2041335,2041417,0.06978415760054152
2548,2041417,2041335,0.06978415760054152
2549,2041454,2041455,0.2601829085847351
2550,2041455,2041454,0.06978415760054152
2551,2041455,2041456,0.06978415760054152
2552,2041456,2041455,0.06978415760054152
2553,2041456,2041457,0.06978415760054152
2554,2041457,2041456,0.06978415760054152
2555,2041456,2041459,0.06978415760054152
2556,2041459,2041456,0.06978415760054152
2557,1661677,2041459,0.006818461530069585
2558,2041459,1661966,0.006818461530069585
2559,1661966,2041459,0.006818461530069585
2560,2041459,1661677,0.006818461530069585
2561,2042887,1667517,0.006818461530069585
2562,1667517,2042887,0.06581133863553351
2563,1663083,2046614,0.06978415760054152
2564,2046614,1663083,0.06978415760054152
2565,1663507,1663590,0.12352236372395221
2566,1663590,1663507,0.06978415760054152
2567,10523,1661946,0.009108888795269754
2568,1661946,10523,0.005095410932790129
2569,1663106,2046634,0.06978415760054152
2570,2046634,1663106,0.06978415760054152
2571,2046654,2005025,0.06978415760054152
2572,2005025,2046654,0.06978415760054152
2573,2046715,1662945,0.06978415760054152
2574,1662945,2046715,0.06978415760054152
2575,1663531,2046794,0.06978415760054152
2576,2046794,1663531,0.06978415760054152
2577,1663587,2046795,0.12352236372395221
