,FROM,TO,test2
2260,1666465,2010162,10.488151700626199
2261,2010162,1666589,31.486535421248334
2262,1666589,2010162,31.486535421248334
2263,2010162,1666465,10.488151700626199
2264,1663401,2011346,62.66617352528628
2265,2011346,1663401,62.66617352528628
2266,1666044,1666240,136.986301369863
2267,1666240,1666044,73.69207042617184
2268,2011363,2011365,73.69207042617184
2269,2011365,2011363,73.69207042617184
2270,2011377,2004247,23.8661818993852
2271,2004247,2011377,23.8661818993852
2272,2011377,2011378,40.54459556591462
2273,2011378,2011377,40.54459556591462
2274,1663276,2011531,2.1502634136374343
2275,2011531,1662964,82.70871026104936
2276,1662964,2011531,9.416319403796159
2277,2011531,1663276,2.1502634136374343
2278,2005125,2011680,136.986301369863
2279,2011680,2005125,81.08919113182924
2280,2011680,2011681,18.42301760654296
2281,2011681,2011680,18.42301760654296
2282,2011681,2011682,136.986301369863
2283,2011682,2011681,18.42301760654296
2284,2011680,2011687,18.42301760654296
2285,2011687,2011680,18.42301760654296
2286,2011681,2011688,25.820138312200363
2287,2011688,2011681,25.820138312200363
2288,2011682,2016714,25.820138312200363
2289,2016714,2011682,136.986301369863
2290,2011688,2016714,18.42301760654296
2291,2016714,2011688,18.42301760654296
2292,2005097,2011693,7.397120705657401
2293,2011693,2005097,7.397120705657401
2294,2011693,2011687,7.397120705657401
2295,2011687,2011693,7.397120705657401
2296,2011693,2011688,18.42301760654296
2297,2011688,2011693,18.42301760654296
2298,2005097,2011703,22.12157795937166
2299,2011703,2005117,55.82732608043322
2300,2005117,2011703,55.82732608043322
2301,2011703,2005097,22.12157795937166
2302,2011703,2011687,22.12157795937166
2303,2011687,2011703,22.12157795937166
2304,1662902,1662826,77.39063077900055
2305,1662826,1662902,273.972602739726
2306,1662381,2011721,10.33858878263117
2307,2011721,1662372,20.67717756526234
2308,1662372,2011721,8.672389407608799
2309,2011721,1662381,4.509438675519264
2310,1662902,2011721,165.41742052209875
2311,2011721,1662902,15.337186907698287
2312,2012357,2012359,25.820138312200363
2313,2012359,2012357,25.820138312200363
2314,1679484,2012366,24.42445516018953
2315,1679486,1679484,67.69063287252527
2316,1679484,1679486,67.69063287252527
2317,2012366,1679484,24.42445516018953
2318,1679484,1679488,110.53810563925776
2319,1679488,1679484,110.53810563925776
2320,1679488,2012370,22.12157795937166
2321,2012370,1679488,22.12157795937166
2322,2012370,2012373,29.448914507428523
2323,2012373,2012370,29.448914507428523
2324,2012370,2012374,11.02589690088556
2325,2012374,2012370,11.02589690088556
2326,1662463,2013046,44.24315591874332
2327,2013046,1662463,44.24315591874332
2328,1663320,1663215,643.2400238237046
2329,1663215,1663320,3.600147687876741
2330,2005040,2016713,18.42301760654296
2331,2016713,2005039,77.39063077900055
2332,2005039,2016713,77.39063077900055
2333,2016713,2005040,18.42301760654296
2334,2016715,2016714,22.12157795937166
2335,2016714,2016715,22.12157795937166
2336,2016713,2016721,24.84316010579278
2337,2016721,2016714,19.399995812950543
2338,2016714,2016721,19.399995812950543
2339,2016721,2016713,24.84316010579278
2340,2005040,2016721,32.240280811450184
2341,2016721,2005040,32.240280811450184
2342,1661966,2016722,4.425181533015161
2343,2016722,1661966,4.425181533015161
2344,2005014,2005127,47.87193211397148
2345,2005127,2005014,47.87193211397148
2346,1666044,2020314,36.84603521308592
2347,2020314,1666044,36.84603521308592
2348,1665455,1665289,77.39063077900055
2349,1665289,1665455,77.39063077900055
2350,1663212,2020337,58.96761317245758
2351,2020337,1663212,58.96761317245758
2352,1663605,2020338,18.42301760654296
2353,2020338,1663605,18.42301760654296
2354,2176384,2011622,3.9342523028501506
2355,2011622,2176384,333.5318642048839
2356,1662463,1679706,9.723126141879229
2357,1679706,1662463,9.723126141879229
2358,1661598,2013287,25.75035415459982
2359,2013287,1661598,25.75035415459982
2360,1662023,2012357,81.08919113182924
2361,2012357,1662023,81.08919113182924
2362,1668195,1668053,20.976303401252398
2363,1668053,1668195,20.976303401252398
2364,1662857,1663355,198.95463331914388
2365,1663355,1662857,198.95463331914388
2366,1662750,1662755,6.484356915096176
2367,1662755,1662750,71.4711137581894
2368,1662420,1662477,136.986301369863
2369,1662477,1662420,29.448914507428523
2370,1662259,1662394,70.06329423094368
2371,1662394,1662259,70.06329423094368
2372,2004247,2011363,95.8136483855435
2373,2011363,2004247,95.8136483855435
2374,1662751,1662813,19.058963668850506
2375,1662813,1662751,52.41215008933889
2376,1663366,1663343,176.04638633493195
2377,1663343,1663366,547.945205479452
2378,1662067,2012357,51.57049246680018
2379,2012357,1662067,51.57049246680018
2380,1662303,1662282,14.29422275163788
2381,1662282,1662303,19.058963668850502
2382,2005124,2016722,1.7727999978180922
2383,2016722,2005124,1.7727999978180922
2384,2176343,1663583,2.9437870067904197
2385,1663583,2176343,42.88266825491364
2386,1662569,1662704,19.058963668850502
2387,1662704,1662569,38.117927337701005
2388,1663919,1663829,47.94171627157203
2389,1663829,1663919,47.94171627157203
2390,1661547,2013292,29.518698665029063
2391,2013292,1661547,29.518698665029063
2392,1663921,1663719,43.14494404847072
2393,1663719,1663921,43.14494404847072
2394,1679452,2011377,31.402870920243682
2395,2011377,1679452,31.402870920243682
2396,1663345,1663212,136.986301369863
2397,1663212,1663345,44.24315591874332
2398,1662887,1662841,821.917808219178
2399,1662841,1662887,70.06329423094368
2400,1679737,1662276,2.1614523050320584
2401,1662276,1679737,2.1614523050320584
2402,1661620,2013289,18.42301760654296
2403,2013289,1661620,18.42301760654296
2404,1662003,1662217,3.2225044420591247
2405,1662217,1662003,9.529481834425253
2406,1679458,2011363,136.986301369863
2407,2011363,1679458,40.47481140831408
2408,1662942,2020744,18.42301760654296
2409,2020744,1662942,18.42301760654296
2410,2020745,1662804,44.17337176114278
2411,1662804,2020745,44.17337176114278
2412,2020746,1662751,36.84603521308592
2413,1662751,2020746,36.84603521308592
2414,2020747,1663837,36.84603521308592
2415,1663837,2020747,36.84603521308592
2416,2020748,1663903,47.87193211397148
2417,1663903,2020748,47.87193211397148
2418,1663863,2020752,33.14747486025722
2419,2020752,1663863,33.14747486025722
2420,1663866,2020753,25.820138312200363
2421,2020753,1663866,25.820138312200363
2422,2020755,1664147,69.99351007334315
2423,1664147,2020755,69.99351007334315
2424,2020754,1663741,25.820138312200363
2425,1663741,2020754,25.820138312200363
2426,1662264,1662286,5.884919561816376
2427,1662286,1662264,9.529481834425253
2428,1679421,2023810,1.58205325162046
2429,2023810,1666509,3.1826876655921668
2430,1666509,2023810,14.294222751637879
2431,2023810,1679421,4.7647409172126265
2432,2023810,2023811,26.517979888205776
2433,2023811,2023810,26.517979888205776
2434,1667880,2023835,12.82866555381857
2435,2023835,1667830,4.658947387015006
2436,1667830,2023835,4.658947387015006
2437,2023835,1667880,12.82866555381857
2438,2023836,2023838,14.57301078402798
2439,2023838,2023836,14.57301078402798
2440,2023839,2023840,29.448914507428523
2441,2023840,2023839,29.448914507428523
2442,2023853,2023852,125.96040446897744
2443,2023852,2023853,125.96040446897744
2444,2023852,2023858,11.444601846488808
2445,2023858,2023852,11.444601846488808
2446,2023863,2023864,20.09783738895596
2447,2023864,2023863,20.09783738895596
2448,2023863,2023865,34.822294642670215
2449,2023865,2023863,34.822294642670215
2450,1677464,2023866,9.273107680894636
2451,2023866,1666506,18.805316899931917
2452,1666506,2023866,71.4711137581894
2453,2023866,1677464,23.82370458606313
2454,2023865,2023866,27.285605621811733
2455,2023866,2023865,27.285605621811733
2456,2005033,2024315,18.42301760654296
2457,2024315,2005030,73.69207042617184
2458,2005030,2024315,73.69207042617184
2459,2024315,2005033,18.42301760654296
2460,2005033,2016713,97.1395473799538
2461,2016713,2005033,97.1395473799538
2462,2024346,2024347,119.11852293031565
2463,2024347,2011622,95.29481834425253
2464,2011622,2024347,7.282116914114317
2465,2024347,2024346,2.236455381862824
2466,2182350,1662349,38.11792733770101
2467,1662349,2182350,2.1209069598066232
2468,2026273,1661559,23.823704586063137
2469,1661559,2026273,12.136861523523862
2470,1661744,2026273,6.058443599087464
2471,2026273,1661744,6.058443599087464
2472,2026275,2026276,10.33858878263117
2473,2026276,2026275,2.338793618150669
2474,2026286,1661847,33.14747486025722
2475,1661847,2026286,33.14747486025722
2476,1661744,2026288,156.8050021284168
2477,2026288,1661744,49.614477623804355
2478,1661847,2026291,279.9740402933726
2479,2026291,1661847,25.820138312200363
2480,1662357,2180752,72.3701214784182
2481,2180752,2182350,14.294222751637879
2482,2182350,2180752,1.5395820233890383
2483,2180752,1662357,5.350181479429636
2484,10464,2026299,36.28776195228159
2485,2026299,10464,36.28776195228159
2486,1668018,2023836,23.073933741377637
2487,2023836,1668018,23.073933741377637
2488,1679454,2023839,54.98991618922672
2489,2023839,1679454,54.98991618922672
2490,2004247,2023852,70.20286254614477
2491,2023852,2004247,136.98630136986299
2492,1665586,2023816,45.35970244035199
2493,2023816,1665586,45.35970244035199
2494,2026289,2026291,40.82373219631679
2495,2026291,2026289,40.82373219631679
2496,1665218,2030906,55.26905281962888
2497,2030906,1665218,55.26905281962888
2498,2030906,2030908,31.75179170824639
2499,2030908,2030906,31.75179170824639
2500,1667534,2030910,19.364440087261425
2501,2030910,1667544,17.951299647598105
2502,1667544,2030910,273.972602739726
2503,2030910,1667534,19.364440087261425
2504,2030922,2030922,290.9999371942581
2505,1677469,2030909,24.77337594819224
2506,2030909,1677469,24.77337594819224
2507,2030910,2032361,11.901292140289518
2508,2032361,2030910,11.901292140289518
2509,1663470,2011622,11.523199985817598
2510,2011622,1663470,23.823704586063133
2511,1662946,2034246,20.67717756526234
2512,2034246,2034248,51.69294391315585
2513,2034248,2034247,62.03153269578702
2514,2034247,1662946,20.67717756526234
2515,1663215,2034269,452.6503871351996
2516,2034269,1679706,119.11852293031566
2517,1679706,2034269,14.29149536702585
2518,2034269,1663215,13.432369214237083
2519,2034246,2034269,12.66870152286929
2520,2034269,2034246,214.41334127456818
2521,2034711,2031502,8.843544604500252
2522,2031502,2034711,8.843544604500252
2523,1662440,2036953,51.57049246680018
2524,2036953,1662440,51.57049246680018
2525,1662139,2036954,55.26905281962888
2526,2036954,1662139,55.26905281962888
2527,2036955,1661988,33.14747486025722
2528,1661988,2036955,33.14747486025722
2529,2036957,2008366,58.96761317245758
2530,2008366,2036957,58.96761317245758
2531,2036956,1661974,40.54459556591462
2532,1661974,2036956,40.54459556591462
2533,1662001,2036959,58.96761317245758
2534,2036959,1662001,58.96761317245758
2535,1661978,2036958,29.518698665029063
2536,2036958,1661978,29.518698665029063
2537,2037747,1662429,25.820138312200363
2538,1662429,2037747,25.820138312200363
2539,2034269,2041314,273.972602739726
2540,2041314,2034269,65.59710814450902
2541,1662826,2041335,50.66329841799314
2542,2041335,1662826,136.986301369863
2543,2041335,2041354,18.283449291341878
2544,2041354,2041335,18.283449291341878
2545,2041417,2041354,20.446758176958664
2546,2041354,2041417,20.446758176958664
2547,2041335,2041417,36.84603521308592
2548,2041417,2041335,36.84603521308592
2549,2041454,2041455,273.972602739726
2550,2041455,2041454,73.48271795337021
2551,2041455,2041456,46.61581727716173
2552,2041456,2041455,46.61581727716173
2553,2041456,2041457,10.816544428083935
2554,2041457,2041456,10.816544428083935
2555,2041456,2041459,42.42876782112924
2556,2041459,2041456,42.42876782112924
2557,1661677,2041459,3.5728738417564627
2558,2041459,1661966,8.304886143624755
2559,1661966,2041459,8.304886143624755
2560,2041459,1661677,3.5728738417564627
2561,2042887,1667517,2.46828307388519
2562,1667517,2042887,23.82370458606313
2563,1663083,2046614,40.54459556591462
2564,2046614,1663083,40.54459556591462
2565,1663507,1663590,136.986301369863
2566,1663590,1663507,77.39063077900055
2567,10523,1661946,20.67717756526234
2568,1661946,10523,11.566582817433593
2569,1663106,2046634,33.217259017857764
2570,2046634,1663106,33.217259017857764
2571,2046654,2005025,299.3740361063231
2572,2005025,2046654,299.3740361063231
2573,2046715,1662945,25.75035415459982
2574,1662945,2046715,25.75035415459982
2575,1663531,2046794,22.12157795937166
2576,2046794,1663531,22.12157795937166
2577,1663587,2046795,136.986301369863
2578,2046795,1663587,77.39063077900055
2579,2046814,1663964,40.54459556591462
2580,1663964,2046814,40.54459556591462
2581,1663815,2046815,22.12157795937166
2582,2046815,1663815,22.12157795937166
2583,2046877,1663860,20.976303401252398
2584,1663860,2046877,20.976303401252398
2585,1663860,2046876,8.147637847433826
2586,2046876,1663860,8.147637847433826
2587,2012366,2049154,18.42301760654296
2588,2049154,2012366,18.42301760654296
2589,2012373,2049155,9.141724645670939
2590,2049155,2012373,9.141724645670939
2591,2012373,2049156,81.08919113182924
2592,2049156,2012373,81.08919113182924
2593,1662412,2051615,6.669892911022279
2594,2051615,1662406,3.0164832722117563
2595,1662406,2051615,3.0164832722117563
2596,2051615,1662412,6.669892911022279
2597,2023839,2051634,78.1582565126065
2598,2051634,2023839,78.1582565126065
2599,2051615,2051874,55.897110238033754
2600,2051874,2051615,55.897110238033754
2601,1661949,2051875,137.4747904730668
2602,2051875,1661949,137.4747904730668
2603,1662019,2052314,3.6985603528287005
2604,2052314,1662138,47.87193211397148
2605,1662138,2052314,47.87193211397148
2606,2052314,1662019,3.6985603528287005
2607,1662132,2052315,22.12157795937166
2608,2052315,1662075,14.724457253714261
2609,1662075,2052315,14.724457253714261
2610,2052315,1662132,22.12157795937166
2611,2058074,2058075,31.472655077844227
2612,2058075,2058074,31.472655077844227
2613,2058075,2058076,136.986301369863
2614,2058076,2058075,14.445320623312094
2615,2058076,2058074,40.96330051151787
2616,2058074,2058076,40.96330051151787
2617,2041417,2058074,30.076971925833394
2618,2058074,2041417,30.076971925833394
2619,2215941,1662280,11.095681058486102
2620,1662280,2215941,11.095681058486102
2621,2059734,1663464,2465.753424657534
2622,1663464,2059734,227.62601238264313
2623,2059734,2059735,20.60093797196683
2624,2059735,2059734,20.60093797196683
2625,1662491,1662513,47.94171627157203
2626,1662513,1662491,273.972602739726
2627,1662561,2067159,25.820138312200363
2628,2067159,1662561,25.820138312200363
2629,1662698,2067160,22.12157795937166
2630,2067160,1662698,22.12157795937166
2631,1662477,2067158,18.42301760654296
2632,2067158,1662477,18.42301760654296
2633,1663973,2067156,18.42301760654296
2634,2067156,1663973,18.42301760654296
2635,2023853,2070457,39.288480729104876
2636,2070457,2023853,39.288480729104876
2637,1676929,2082175,104.85943668689225
2638,2082175,2010162,49.01830900082139
2639,2010162,2082175,49.01830900082139
2640,2082175,1676929,104.85943668689225
2641,2082175,2082176,21.064624678731356
2642,2082176,2082175,21.064624678731356
2643,1666587,1666593,84.78775148465795
2644,1666593,1666587,84.78775148465795
2645,2041354,2082274,53.87336966761805
2646,2082274,2041354,53.87336966761805
2647,2058076,2097714,18.562585921744045
2648,2097714,2082274,273.972602739726
2649,2082274,2097714,19.818700758553792
2650,2097714,2058076,18.562585921744045
2651,2082274,2097715,48.22085290197419
2652,2097715,2082274,48.22085290197419
2653,1661668,2114954,95.67408007034243
2654,2114954,1661668,273.972602739726
2655,2114954,2114975,14.445320623312094
2656,2114975,2114954,14.445320623312094
2657,2114975,2115036,18.00431266093971
2658,2115036,2114975,18.00431266093971
2659,2115036,2115078,136.98630136986304
2660,2115078,2115036,23.517261111382492
2661,2116934,1666385,20.795678964961372
2662,1666385,2116934,20.795678964961372
2663,1679419,2113316,40.54459556591462
2664,2113316,1679419,40.54459556591462
2665,2023865,2113314,38.032365892295125
2666,2113314,2023865,38.032365892295125
2667,2115078,2120494,33.07769070265668
2668,2120494,2115078,33.07769070265668
2669,2041455,2120514,22.12157795937166
2670,2120514,2041455,22.12157795937166
2671,2041455,2120534,28.332367985819857
2672,2120534,2041455,28.332367985819857
2673,2129751,2129941,43.54531434273791
2674,2129941,2129751,43.54531434273791
2675,2129741,2129941,14.794241411314802
2676,2129941,2129741,14.794241411314802
2677,2136381,2131922,37.33452431628971
2678,2131922,2136381,37.33452431628971
2679,2131984,2131986,15.073378041716968
2680,2131986,2131984,15.073378041716968
2681,2131986,2132001,25.75035415459982
2682,2132001,2131986,25.75035415459982
2683,1661878,1661882,1.615245265694471
2684,1661882,1661878,1.615245265694471
2685,1662290,1661878,39.55057966031698
2686,1661878,1662290,103.38588782631172
2687,2132724,2024139,20.755396897531817
2688,2024139,2132724,20.755396897531817
2689,2120534,2129741,136.986301369863
2690,2129741,2120534,48.011500429172564
2691,2120534,2129751,23.8661818993852
2692,2129751,2120534,23.8661818993852
2693,2113316,2131984,45.49927075555307
2694,2131984,2113316,45.49927075555307
2695,2136381,2136382,23.8661818993852
2696,2136382,2136381,23.8661818993852
2697,2136382,2136383,12.630932525698015
2698,2136383,2136382,12.630932525698015
2699,1666938,2136381,49.895672684387186
2700,2136381,1666938,49.895672684387186
2701,1679415,2131984,77.32084662140001
2702,2131984,1679415,77.32084662140001
2703,1665653,2131986,50.94243504839531
2704,2131986,1665653,50.94243504839531
2705,10695,2113335,136.986301369863
2706,2113335,10695,66.29494972051444
2707,2023864,2132061,55.26905281962888
2708,2132061,2023864,55.26905281962888
2709,1665652,1679415,58.96761317245758
2710,1679415,1665652,58.96761317245758
2711,1679419,1679415,51.57049246680018
2712,1679415,1679419,136.98630136986304
2713,1663464,2155563,2.2080319369739367
2714,2155563,1663588,12.939067150667269
2715,1663588,2155563,12.939067150667269
2716,2155563,1663464,2.2080319369739367
2717,2156701,2156702,13.398558259303972
2718,2156702,2156701,13.398558259303972
2719,2156702,2156721,15.910787932923466
2720,2156721,2156702,15.910787932923466
2721,2156721,2156722,30.007187768232853
2722,2156722,2156721,30.007187768232853
2723,2156702,2156722,273.97260273972597
2724,2156722,2156702,72.71509221976426
2725,2120494,2156722,17.44603940013538
2726,2156722,2120494,17.44603940013538
2727,2120494,2156741,16.329492878526715
2728,2156741,2120494,16.329492878526715
2729,2156763,2156781,8.72301970006769
2730,2156781,2156763,8.72301970006769
2731,2156781,2156782,14.096399835309386
2732,2156782,2156781,14.096399835309386
2733,1661556,2156821,3.61378461093688
2734,2156821,2041454,3.61378461093688
2735,2041454,2156821,3.61378461093688
2736,2156821,1661556,23.823704586063133
2737,2156781,2156821,11.9330909496926
2738,2156821,2156781,11.9330909496926
2739,2157021,2157021,36.00862532187942
2740,2114954,2156701,50.733082575593684
2741,2156701,2114954,50.733082575593684
2742,2114975,2156702,45.49927075555307
2743,2156702,2114975,45.49927075555307
2744,2115078,2156721,15.910787932923466
2745,2156721,2115078,15.910787932923466
2746,2115036,2156741,27.774094725015523
2747,2156741,2115036,27.774094725015523
2748,2129741,2156763,18.911506709746753
2749,2156763,2129741,18.911506709746753
2750,2129941,2156782,28.332367985819857
2751,2156782,2129941,28.332367985819857
2752,2129751,2157021,11.095681058486102
2753,2157021,2129751,11.095681058486102
2754,1662349,2157102,136.986301369863
2755,2157102,1662349,136.986301369863
2756,1662192,1662201,136.986301369863
2757,1662201,1662192,22.679851220175994
2758,1662201,1662209,273.972602739726
2759,1662209,1662201,23.238124480980325
2760,1662209,1662225,273.972602739726
2761,1662225,1662209,14.30575230811101
2762,1662225,1662251,410.958904109589
2763,1662251,1662225,30.635245186637725
2764,1662251,1662280,547.945205479452
2765,1662280,1662251,17.93452850333917
2766,1662280,1662307,821.917808219178
2767,1662307,1662280,22.191362116972204
2768,1662307,1662353,14.794241411314802
2769,1662353,1662307,14.794241411314802
2770,1662433,1662482,684.9315068493149
2771,1662482,1662433,36.427330267482674
2772,10668,1663464,547.945205479452
2773,1663464,10668,171.04097027892726
2774,1663464,1663569,547.945205479452
2775,1663569,1663464,121.07551343693953
2776,10698,10695,821.9178082191781
2777,10695,10698,78.95922206618798
2778,10695,10691,821.917808219178
2779,10691,10695,59.83766549199368
2780,10691,1663401,1369.86301369863
2781,1663401,10691,63.54715914610989
2782,1663401,1663394,547.945205479452
2783,1663394,1663401,11.349284156046034
2784,1663394,1663378,1095.8904109589039
2785,1663378,1663394,18.172102841295498
2786,1663358,2176343,1095.890410958904
2787,2176343,1663358,1.3689798009238405
2788,1663345,1663358,3561.6438356164385
2789,1663320,2176384,1095.890410958904
2790,2176384,1663320,1.39106012029358
2791,2176406,1663327,4657.534246575343
2792,2176406,1663329,5.608401119913799
2793,1663329,2176407,273.972602739726
2794,2176407,1663328,547.945205479452
2795,2176407,15381,3287.671232876712
2796,15381,2176544,1.2806585234448833
2797,2176544,1663087,273.972602739726
2798,2026253,2176582,2465.753424657534
2799,1663328,2176582,2739.72602739726
2800,2176608,2176609,1643.8356164383563
2801,2176609,2176642,1369.86301369863
2802,2176642,2176544,273.972602739726
2803,2176544,15381,273.972602739726
2804,2176608,1663087,2739.72602739726
2805,2176609,2034248,1369.86301369863
2806,2180634,2180701,273.972602739726
2807,2180701,2217756,821.917808219178
2808,2026279,2026280,273.9726027397261
2809,2026262,2026263,273.972602739726
2810,2026279,2180748,547.945205479452
2811,2180748,2180750,2191.780821917808
2812,2026262,2182348,547.945205479452
2813,2182348,2182349,1095.8904109589039
2814,2216703,1662433,1369.8630136986303
2815,1662433,2216703,50.03524099958827
2816,1663439,1663611,58.96761317245758
2817,1663611,1663439,136.986301369863
2818,1663611,1663661,25.820138312200363
2819,1663661,1663611,25.820138312200363
2820,1666506,2204544,1.9642943057032556
2821,2204544,1679421,7.286470093453293
2822,1679421,2204544,28.58844550327576
2823,2204544,1666506,9.529481834425253
2824,2023864,2204561,125.61148368097473
2825,2204561,2113316,36.14819363708051
2826,2113316,2204561,36.14819363708051
2827,2204561,2023864,125.61148368097473
2828,2204561,2204562,49.407183581183396
2829,2204562,2204561,49.407183581183396
2830,2204563,2204581,5.6525617586532775
2831,2204581,2204563,5.6525617586532775
2832,2204563,2204582,11.349284156046034
2833,2204582,2204563,11.349284156046034
2834,2204582,2204584,6.447453255963895
2835,2204584,2204582,6.447453255963895
2836,2204585,1668439,6.436627684385688
2837,1668439,2204585,6.436627684385688
2838,2204582,2204585,10.134866590710368
2839,2204585,2204582,10.134866590710368
2840,2212301,2212302,136.986301369863
2841,2212302,2212301,17.51582355773592
2842,2212302,2212303,15.492082987320217
2843,2212303,2212302,15.492082987320217
2844,2212303,2212306,24.564023475390613
2845,2212306,2212303,24.564023475390613
2846,2215504,2215505,26.866900676208484
2847,2215505,2215504,26.866900676208484
2848,2132061,2215504,47.662579641169856
2849,2215504,2132061,47.662579641169856
2850,2023836,2204563,21.90367681478145
2851,2204563,2023836,21.90367681478145
2852,2156722,2212301,136.986301369863
2853,2212301,2156722,59.03739733005813
2854,2156741,2212301,136.98630136986304
2855,2212301,2156741,65.80646061731065
2856,1662201,2215941,88.48631183748664
2857,2215941,1662201,88.48631183748664
2858,1662430,2216703,113.72447660894288
2859,2216703,1662430,1.4420012939796065
2860,1662353,2216703,410.958904109589
2861,2216703,1662353,16.817981981730505
2862,1662252,2216703,7.240578935494773
2863,2216703,1662252,31.01576634789351
2864,2217756,2026275,0.7897886945824699
2865,2026275,2217756,0.7897886945824699
2866,2026273,2217756,10.33858878263117
2867,2217756,2026273,2.109500126175113
2868,2213962,2246581,100.97767604798358
2869,2246581,2213962,100.97767604798358
2870,2212303,2243561,66.08559724771281
2871,2243561,2212303,136.98630136986299
2872,2212302,2243561,136.986301369863
2873,2243561,2212302,53.943153825218594
2874,2212301,2243561,136.986301369863
2875,2243561,2212301,91.20789398390777
2876,1661959,2252501,0.8356473929775812
2877,2252501,1662093,3.740031624667955
2878,1662093,2252501,3.740031624667955
2879,2252501,1661959,20.677177565262344
2880,2270085,1661973,25.820138312200363
2881,1661973,2270085,25.820138312200363
2882,1661973,2270162,52.198549885205054
2883,2270162,1661973,52.198549885205054
2884,2270162,2270164,44.801429179547654
2885,2270164,2270162,44.801429179547654
2886,2270164,2270165,17.44603940013538
2887,2270165,2270164,17.44603940013538
2888,2270164,2270181,38.93955994110217
2889,2270181,2270164,38.93955994110217
2890,1667529,2270241,13.521009214127988
2891,2270241,2204585,16.405218441347422
2892,2204585,2270241,16.405218441347422
2893,2270241,1667529,13.521009214127988
2894,2270241,2270242,15.853669307472865
2895,2270242,2270241,15.853669307472865
2896,2270242,2270243,13.336512899322576
2897,2270243,2270242,13.336512899322576
2898,2270242,2270244,14.94837621331355
2899,2270244,2270242,14.94837621331355
2900,1662235,2272849,25.820138312200363
2901,2272849,1662235,25.820138312200363
2902,2272850,2272854,79.3445871918157
2903,2272854,2272850,79.3445871918157
2904,2272854,2272856,10.816544428083935
2905,2272856,2272854,10.816544428083935
2906,2272854,2272857,61.06113790047383
2907,2272857,2272854,61.06113790047383
2908,2272857,2272858,27.91366304021661
2909,2272858,2272857,27.91366304021661
2910,2272857,2272859,11.02589690088556
2911,2272859,2272857,11.02589690088556
2912,2272857,2272861,48.22085290197419
2913,2272861,2272857,48.22085290197419
2914,1661949,2016058,53.1057439340121
2915,2016058,1661949,53.1057439340121
2916,1661949,2270085,92.32444050551643
2917,2270085,1661949,92.32444050551643
2918,2215504,2270201,52.477686515607225
2919,2270201,2215504,52.477686515607225
2920,2132061,2270201,103.07120077599983
2921,2270201,2132061,103.07120077599983
2922,1663862,2024346,2054.794520547945
2923,2024346,1663862,53.943153825218594
2924,2041417,2097714,51.57049246680018
2925,2097714,2041417,51.57049246680018
2926,2252501,2272850,55.75754192283267
2927,2272850,2252501,55.75754192283267
2928,1661833,10492,821.917808219178
2929,10492,1661833,375.02006294531014
2930,1662064,10503,410.958904109589
2931,10503,1662064,184.09060775022851
2932,2026332,2180633,273.972602739726
2933,2180634,2026268,1095.890410958904
2934,1662482,1662528,136.986301369863
2935,1662528,1662482,33.14747486025722
2936,1662528,10668,1780.8219178082193
2937,10668,1662528,491.62939029581497
2938,1663569,10698,1643.835616438356
2939,10698,1663569,510.61068116316227
2940,1663378,2176343,2191.780821917808
2941,1663358,1663378,821.9178082191781
2942,1666506,2156912,23.823704586063137
2943,2156912,1666506,5.967207566514755
2944,2290837,2176407,821.9178082191781
2945,1663327,2290838,1643.8356164383563
2946,2290837,2290838,1.39106012029358
2947,2290838,2290837,1.39106012029358
2948,2290838,2290839,547.945205479452
2949,2290839,1663320,2191.7808219178087
2950,2176384,2290840,547.945205479452
2951,2290840,2290837,1369.8630136986299
2952,2290840,2290839,1.39106012029358
2953,2290839,2290840,1.39106012029358
2954,2176343,2290881,1643.8356164383563
2955,2290881,2176384,5753.424657534247
2956,1663320,2290882,273.972602739726
2957,2290882,1663345,14.506769825918763
2958,2290881,2290882,1.39106012029358
2959,2290882,2290881,1.39106012029358
2960,1662811,2030922,83.18271585984549
2961,2030922,1662811,83.18271585984549
2962,1663343,2296035,28.947298693728307
2963,2296035,1663343,273.972602739726
2964,1663516,2296035,32.83343490280244
2965,2296035,1663516,32.83343490280244
2966,1663661,2299535,19.058963668850506
2967,2299535,1663661,9.529481834425253
2968,1664483,2303275,1.1795938447020382
2969,2303275,1678985,3.1433107653620787
2970,1678985,2303275,3.1433107653620787
2971,2303275,1664483,1.1795938447020382
2972,1665113,2304217,18.0617012444468
2973,2304217,1664797,11.08432032360916
2974,1664797,2304217,11.08432032360916
2975,2304217,1665113,18.0617012444468
2976,1679421,2304235,37.19495600108863
2977,2304235,1679421,37.19495600108863
2978,2304235,2304237,18.84172255214621
2979,2304237,2304235,18.84172255214621
2980,2304235,2304238,35.03164711547184
2981,2304238,2304235,35.03164711547184
2982,2136383,2304235,74.87840110538104
2983,2304235,2136383,74.87840110538104
2984,2304255,2304256,17.929219328228363
2985,2304256,2304255,17.929219328228363
2986,2304256,2304257,10.223187868189326
2987,2304257,2304256,10.223187868189326
2988,2304257,2304258,5.983766549199368
2989,2304258,2304257,5.983766549199368
2990,2304258,2304259,7.507308585711384
2991,2304259,2304258,7.507308585711384
2992,2304258,2304260,15.566625155666252
2993,2304260,2304258,15.566625155666252
2994,2304257,2304261,3.3120479054609047
2995,2304261,2304257,3.3120479054609047
2996,2304262,1666737,21.88159649541171
2997,1666737,2304262,21.88159649541171
