RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,RDWY_LINK_RSLN
5314065,1662307,1662353,212,1
5314066,1662353,1662307,212,1
5314080,1662433,1662482,522,1
5314081,1662482,1662433,522,1
5314157,10668,1663464,2451,1
5314158,1663464,10668,2451,1
5314163,1663464,1663569,1735,1
5314164,1663569,1663464,1735,1
5314179,10698,10695,3576,1
5314180,10695,10698,3576,1
5314181,10695,10691,2710,1
5314182,10691,10695,2710,1
5314201,10691,1663401,2878,1
5314202,1663401,10691,2878,1
5314203,1663401,1663394,514,1
5314204,1663394,1663401,514,1
5314206,1663394,1663378,823,1
5314207,1663378,1663394,823,1
5314238,1663358,2176343,62,1
5314239,2176343,1663358,62,1
5314261,1663345,1663358,1891,1
5314277,1663320,2176384,63,1
5314278,2176384,1663320,63,1
5314295,2176406,1663327,297,1
5314296,2176406,1663329,254,1
5314337,1663329,2176407,62,1
5314338,2176407,1663328,60,1
5314540,2176407,15381,1086,1
5314545,15381,2176544,58,1
5314617,2176544,1663087,2666,1
5314627,2026253,2176582,2945,1
5314647,1663328,2176582,2472,1
5314677,2176608,2176609,908,1
5314701,2176609,2176642,1355,1
5314731,2176642,2176544,169,1
5314757,2176544,15381,48,1
5314766,2176608,1663087,3274,1
5314771,2176609,2034248,2028,1
5321246,2180634,2180701,1365,1
5321249,2180701,2217756,456,1
5321324,2026279,2026280,3698,1
5321334,2026262,2026263,3984,1
5321339,2026279,2180748,1340,1
5321342,2180748,2180750,414,1
5323329,2026262,2182348,1316,1
5323330,2182348,2182349,447,1
5341804,2216703,1662433,717,1
5341805,1662433,2216703,717,1
5346161,1663439,1663611,845,52.7999992
5346162,1663611,1663439,845,52.7999992
5346163,1663611,1663661,370,52.7999992
5346164,1663661,1663611,370,52.7999992
5355363,1666506,2204544,740,1
5355364,2204544,1679421,2745,1
5355365,1679421,2204544,2745,1
5355366,2204544,1666506,740,1
5355377,2023864,2204561,1800,1
5355378,2204561,2113316,518,1
5355379,2113316,2204561,518,1
5355380,2204561,2023864,1800,1
5355381,2204561,2204562,708,1
5355382,2204562,2204561,708,1
5355385,2204563,2204581,256,1
5355386,2204581,2204563,256,1
5355387,2204563,2204582,514,1
5355388,2204582,2204563,514,1
5355391,2204582,2204584,292,1
5355392,2204584,2204582,292,1
5355394,2204585,1668439,944,1
5355395,1668439,2204585,944,1
5355397,2204582,2204585,459,1
5355398,2204585,2204582,459,1
5366459,2212301,2212302,251,1
5366460,2212302,2212301,251,1
5366461,2212302,2212303,222,1
5366462,2212303,2212302,222,1
5366469,2212303,2212306,352,1
5366470,2212306,2212303,352,1
5371249,2215504,2215505,385,1
5371250,2215505,2215504,385,1
5371257,2132061,2215504,683,1
5371258,2215504,2132061,683,1
5371259,2023836,2204563,992,1
5371260,2204563,2023836,992,1
5371950,2156722,2212301,846,1
5371951,2212301,2156722,846,1
5371952,2156741,2212301,943,1
5371953,2212301,2156741,943,1
5371989,1662201,2215941,1268,1
5371990,2215941,1662201,1268,1
5372925,1662430,2216703,283,1
5372926,2216703,1662430,283,1
5372931,1662353,2216703,241,1
5372932,2216703,1662353,241,1
5372933,1662252,2216703,1421,1
5372934,2216703,1662252,1421,1
5374178,2217756,2026275,155,1
5374179,2026275,2217756,155,1
5374184,2026273,2217756,414,1
5374185,2217756,2026273,414,1
5414617,2213962,2246581,1447,1
5414618,2246581,2213962,1447,1
5422167,2212303,2243561,947,1
5422168,2243561,2212303,947,1
5422169,2212302,2243561,773,1
5422170,2243561,2212302,773,1
5422171,2212301,2243561,1307,1
5422172,2243561,2212301,1307,1
5422277,1661959,2252501,164,1
5422278,2252501,1662093,734,1
5422279,1662093,2252501,734,1
5422280,2252501,1661959,164,1
5445871,2270085,1661973,370,1
5445872,1661973,2270085,370,1
5445981,1661973,2270162,748,1
5445984,2270162,1661973,748,1
5445987,2270162,2270164,642,1
5445988,2270164,2270162,642,1
5446017,2270164,2270165,250,1
5446018,2270165,2270164,250,1
5446019,2270164,2270181,558,1
5446020,2270181,2270164,558,1
5446077,1667529,2270241,1983,1
5446078,2270241,2204585,2406,1
5446079,2204585,2270241,2406,1
5446080,2270241,1667529,1983,1
5446081,2270241,2270242,718,1
5446082,2270242,2270241,718,1
5446083,2270242,2270243,604,1
5446084,2270243,2270242,604,1
5446085,2270242,2270244,677,1
5446086,2270244,2270242,677,1
5449871,1662235,2272849,370,1
5449874,2272849,1662235,370,1
5449882,2272850,2272854,1137,1
5449883,2272854,2272850,1137,1
5449885,2272854,2272856,155,1
5449886,2272856,2272854,155,1
5449887,2272854,2272857,875,1
5449888,2272857,2272854,875,1
5449890,2272857,2272858,400,1
5449891,2272858,2272857,400,1
5449892,2272857,2272859,158,1
5449893,2272859,2272857,158,1
5449894,2272857,2272861,691,1
5449895,2272861,2272857,691,1
5450287,1661949,2016058,761,52.7999992
5450288,2016058,1661949,761,52.7999992
5450289,1661949,2270085,1323,1
5450290,2270085,1661949,1323,1
5450317,2215504,2270201,752,1
5450318,2270201,2215504,752,1
5450319,2132061,2270201,1477,1
5450320,2270201,2132061,1477,1
5451777,1663862,2024346,773,52.7999992
5451778,2024346,1663862,773,52.7999992
5451779,2041417,2097714,739,1
5451780,2097714,2041417,739,1
5453397,2252501,2272850,799,1
5453398,2272850,2252501,799,1
5454897,1661833,10492,5374,1
5454898,10492,1661833,5374,1
5454901,1662064,10503,2638,1
5454902,10503,1662064,2638,1
5455081,2026332,2180633,3996,1
5455082,2180634,2026268,3812,1
5455233,1662482,1662528,475,1
5455234,1662528,1662482,475,1
5455235,1662528,10668,7045,1
5455236,10668,1662528,7045,1
5455237,1663569,10698,7317,1
5455238,10698,1663569,7317,1
5455239,1663378,2176343,1445,1
5455240,1663358,1663378,1449,1
5486465,1666506,2156912,2248,1
5486466,2156912,1666506,2248,1
5488958,2290837,2176407,325,1
5488959,1663327,2290838,140,1
5488961,2290837,2290838,63,1
5488962,2290838,2290837,63,1
5488963,2290838,2290839,598,1
5488964,2290839,1663320,497,1
5488965,2176384,2290840,475,1
5488966,2290840,2290837,584,1
5488967,2290840,2290839,63,1
5488968,2290839,2290840,63,1
5488969,2176343,2290881,2555,1
5488970,2290881,2176384,461,1
5488971,1663320,2290882,467,1
5488972,2290882,1663345,657,1
5488973,2290881,2290882,63,1
5488974,2290882,2290881,63,1
5497019,1662811,2030922,1192,52.7999992
5497020,2030922,1662811,1192,52.7999992
5497021,1663343,2296035,1311,1
5497024,2296035,1663343,1311,1
5497025,1663516,2296035,1487,52.7999992
5497026,2296035,1663516,1487,52.7999992
5500199,1663661,2299535,422,1
5500202,2299535,1663661,422,1
5503899,1664483,2303275,173,1
5503900,2303275,1678985,461,1
5503901,1678985,2303275,461,1
5503902,2303275,1664483,173,1
5505085,1665113,2304217,818,1
5505086,2304217,1664797,502,1
5505087,1664797,2304217,502,1
5505088,2304217,1665113,818,1
5505093,1679421,2304235,533,1
5505094,2304235,1679421,533,1
5505101,2304235,2304237,270,1
5505102,2304237,2304235,270,1
5505103,2304235,2304238,502,1
5505104,2304238,2304235,502,1
5505119,2136383,2304235,1073,1
5505120,2304235,2136383,1073,1
5505123,2304255,2304256,812,1
5505124,2304256,2304255,812,1
5505125,2304256,2304257,463,1
5505126,2304257,2304256,463,1
5505127,2304257,2304258,271,1
5505128,2304258,2304257,271,1
5505129,2304258,2304259,340,1
5505130,2304259,2304258,340,1
5505131,2304258,2304260,705,1
5505132,2304260,2304258,705,1
5505133,2304257,2304261,150,1
5505134,2304261,2304257,150,1
5505136,2304262,1666737,991,1
5505137,1666737,2304262,991,1
5505143,2304262,2304263,1026,1
5505144,2304263,2304262,1026,1
5505145,1667291,2304263,888,52.7999992
5505146,2304263,1667291,888,52.7999992
5505179,1667532,2304295,1331,1
5505182,2304295,1667532,1331,1
5505183,1667108,2304295,992,52.7999992
5505184,2304295,1667108,992,52.7999992
5505185,1667108,2304296,1647,1
5505188,2304296,1667108,1647,1
5505189,2304296,2304297,972,1
5505190,2304297,2304296,972,1
5505201,2304296,2304315,921,1
5505202,2304315,1667202,283,1
5505203,1667202,2304315,283,1
5505204,2304315,2304296,921,1
5505209,2304316,2304256,404,1
5505210,2304256,2304316,404,1
5505211,2304316,2304317,558,1
5505212,2304317,2304316,558,1
5505223,1667534,2304337,485,1
5505224,2304337,1667534,485,1
5505225,2304337,2304338,441,1
5505226,2304338,2304337,441,1
5505227,2304337,2304339,59,1
5505228,2304339,2304337,59,1
5508881,2304295,2304297,1496,52.7999992
5508882,2304297,2304295,1496,52.7999992
5508883,1667203,2304316,1129,52.7999992
5508884,2304316,1667203,1129,52.7999992
5508899,2304316,2306975,311,1
5508900,2306975,2304316,311,1
5508941,2307015,2307016,159,1
5508942,2307016,2307015,159,1
5508959,2307016,2304255,439,1
5508960,2304255,2307016,439,1
5508961,2304255,2304315,831,1
5508962,2304315,2304255,831,1
5508963,2136382,2304255,1552,1
5508964,2304255,2136382,1552,1
5508965,1667066,2307015,584,52.7999992
5508966,2307015,1667066,584,52.7999992
5508995,2304217,2307063,946,1
5508996,2307063,2304217,946,1
5509005,2307063,2307064,836,1
5509006,2307064,2307063,836,1
5509007,1665113,1665116,2006,1
5509008,1665116,1665113,2006,1
5509099,1664797,2307115,422,1
5509100,2307115,1664563,1004,1
5509101,1664563,2307115,1004,1
5509102,2307115,1664797,422,1
5512179,1661746,1661526,2376,1
5512180,1661526,1661746,2376,1
5515604,2176642,2312017,200,1
5515605,2312017,1663328,958,1
5515741,15377,2312116,30,1
5515742,2312116,2182527,1761,1
5515743,2182353,2312117,1920,1
5515744,2312117,15378,59,1
5515745,15378,2312118,30,1
5515746,2312118,2182518,2378,1
5515747,2182528,2312119,1767,1
5515748,2312119,15377,39,1
5515770,2312125,2182701,2055,1
5516761,2180748,2312956,280,1
5516762,2312956,2180752,77,1
5516763,2180752,2312957,30,1
5516764,2312957,2026280,2023,1
5516765,2182348,2312958,341,1
5516766,2312958,2182350,48,1
5516767,2182350,2312959,80,1
5516768,2312959,2026263,2198,1
5516779,2026275,2312960,50,1
5516780,2312960,2026268,2033,1
5516781,2180701,2312961,330,1
5516782,2312961,2026275,29,1
5516783,2026332,2312962,1870,1
5516784,2312962,2026276,40,1
5516785,2026276,2312963,40,1
5516786,2312963,2180633,2046,1
5519745,2182524,2314835,1215,1
5519746,2314835,2182528,382,1
5519747,2182353,2314836,4031,1
5519748,2314836,2182518,244,1
5519749,2314835,2314836,72,1
5519750,2314836,2314835,72,1
5538747,1663329,1663327,177,52.7999992
5538762,1662177,10503,343,52.7999992
5538763,10503,1662177,343,52.7999992
5539663,1663087,2026262,1198,1
5539664,2026263,2180634,1170,1
5539665,2180633,2026279,1470,1
5539666,2026280,2026253,1021,1
5540637,2026253,2176406,2359,1
5540641,2176582,2182353,313,1
5540644,2182527,2176608,168,1
5550981,2182528,2182527,3653,1
5559299,1667520,2332015,1512,1
5559300,2332015,1667529,1181,1
5559301,1667529,2332015,1181,1
5559302,2332015,1667520,1512,1
5559529,1664486,2332124,1047,1
5559530,2332124,1664489,3494,1
5559531,1664489,2332124,3494,1
5559532,2332124,1664486,1047,1
5559534,2332125,1665132,2029,1
5559535,1665132,2332125,2029,1
5571401,1666240,1666112,1056,52.7999992
5571402,1666112,1666240,1056,52.7999992
5571403,2030906,1665466,739,1
5571404,1665466,2030906,739,1
5571405,2023863,1677469,528,52.7999992
5571406,1677469,2023863,528,52.7999992
5571407,1662247,2270162,1003,1
5571408,2270162,1662247,1003,1
5571409,1662404,2059734,1320,1
5571410,2059734,1662404,1320,1
5571433,1662374,1662538,1373,52.7999992
5571434,1662538,1662374,1373,52.7999992
5571435,1662538,1662811,1162,52.7999992
5571436,1662811,1662538,1162,52.7999992
5571513,1661802,2008366,739,52.7999992
5571514,2008366,1661802,739,52.7999992
5571515,1661551,1661549,53,52.7999992
5571516,1661549,1661551,53,52.7999992
5571517,1679723,2016715,2693,1
5571518,2016715,1679723,2693,1
5571519,1663276,1663210,1003,52.7999992
5571520,1663210,1663276,1003,52.7999992
5571521,1661558,1661551,317,52.7999992
5571522,1661551,1661558,317,52.7999992
5571523,2016715,2005025,1108,1
5571524,2005025,2016715,1108,1
