RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
4874602,1676929,1666473,3062,792,3062,,45,Rural Local
4874603,1666473,1676929,3062,0,2270,,45,Rural Local
4874603,1666473,1676929,3062,2270,3062,,45,Rural Local
4874604,1666465,1676929,1531,0,1531,,45,Rural Local
4874605,1676929,1666465,1531,0,1531,,45,Rural Local
4876806,1666512,1666511,1426,0,1426,CTH,60,Urban Other Connecting Link Principal Arterial
4876807,1666511,1666512,1426,0,1426,CTH,60,Urban Other Connecting Link Principal Arterial
4876808,1666511,1666509,1109,0,1109,CTH,60,Urban Other Connecting Link Principal Arterial
4876809,1666509,1666511,1109,0,1109,CTH,60,Urban Other Connecting Link Principal Arterial
4876896,1665603,1665653,1426,0,1426,,97,Urban Local
4876897,1665653,1665603,1426,0,1426,,97,Urban Local
4876898,1665653,1677459,370,0,370,,97,Urban Local
4876899,1677459,1665653,370,0,370,,97,Urban Local
4876902,1677459,1677461,528,0,528,,97,Urban Local
4876905,1677461,1677459,528,0,528,,97,Urban Local
4876938,1677461,1677462,528,0,528,,97,Urban Local
4876939,1677462,1677461,528,0,528,,97,Urban Local
4876944,1677462,1677463,317,0,317,,97,Urban Local
4876945,1677463,1677462,317,0,317,,97,Urban Local
4876948,1677463,1677464,528,0,528,,97,Urban Local
4876949,1677464,1677463,528,0,528,,97,Urban Local
4876950,1677463,1677466,370,0,370,,97,Urban Local
4876951,1677466,1677463,370,0,370,,97,Urban Local
4876952,1677462,1677465,317,0,317,,97,Urban Local
4876953,1677465,1677462,317,0,317,,97,Urban Local
4876954,1677459,1677460,634,0,634,,97,Urban Local
4876955,1677460,1677459,634,0,634,,97,Urban Local
4876956,1677461,1677469,528,0,528,,97,Urban Local
4876957,1677469,1677461,528,0,528,,97,Urban Local
4884538,1666112,1666113,528,0,300,,97,Urban Local
4884538,1666112,1666113,528,300,528,,97,Urban Local
4884539,1666113,1666112,528,0,228,,97,Urban Local
4884539,1666113,1666112,528,228,528,,97,Urban Local
4884540,1666113,1679415,950,0,950,,97,Urban Local
4884541,1679415,1666113,950,0,950,,97,Urban Local
4884604,1679419,1679420,211,0,211,,97,Urban Local
4884605,1679420,1679419,211,0,211,,97,Urban Local
4884607,1679421,1679419,1954,0,1954,,97,Urban Local
4884608,1679419,1679421,1954,0,1954,,97,Urban Local
4884625,1661973,1679441,3010,0,2059,,97,Urban Local
4884625,1661973,1679441,3010,2059,3010,,97,Urban Local
4884626,1679441,1661973,3010,0,951,,97,Urban Local
4884626,1679441,1661973,3010,951,3010,,97,Urban Local
4884627,1679441,1662159,528,0,528,,97,Urban Local
4884628,1662159,1679441,528,0,528,,97,Urban Local
4884629,1679441,1679440,158,0,158,,97,Urban Local
4884630,1679440,1679441,158,0,158,,97,Urban Local
4884663,1662395,1679462,1584,0,528,,86,Urban Minor Arterial
4884663,1662395,1679462,1584,528,1584,,86,Urban Minor Arterial
4884664,1679462,1662395,1584,0,1056,,86,Urban Minor Arterial
4884664,1679462,1662395,1584,1056,1584,,86,Urban Minor Arterial
4884665,1679462,1662388,1320,0,211,,86,Urban Minor Arterial
4884665,1679462,1662388,1320,211,845,,86,Urban Minor Arterial
4884665,1679462,1662388,1320,845,1320,,86,Urban Minor Arterial
4884666,1662388,1679462,1320,0,475,,86,Urban Minor Arterial
4884666,1662388,1679462,1320,475,1109,,86,Urban Minor Arterial
4884666,1662388,1679462,1320,1109,1320,,86,Urban Minor Arterial
4884667,1662395,1679458,1584,0,1584,,97,Urban Local
4884668,1679458,1662395,1584,0,1584,,97,Urban Local
4884669,1679462,1679459,1584,0,1584,,97,Urban Local
4884670,1679459,1679462,1584,0,1584,,97,Urban Local
4884687,1679460,1679461,264,0,264,,97,Urban Local
4884688,1679461,1679460,264,0,264,,97,Urban Local
4884691,1679458,1679452,792,0,792,,97,Urban Local
4884692,1679452,1679458,792,0,792,,97,Urban Local
4884693,1679459,1679455,792,0,792,,97,Urban Local
4884694,1679455,1679459,792,0,792,,97,Urban Local
4884697,1679452,1679454,422,0,422,,97,Urban Local
4884698,1679454,1679452,422,0,422,,97,Urban Local
4884699,1679454,1679455,739,0,739,,97,Urban Local
4884700,1679455,1679454,739,0,739,,97,Urban Local
4884701,1679455,1679456,370,0,370,,97,Urban Local
4884702,1679456,1679455,370,0,370,,97,Urban Local
4884707,1662721,1679460,1320,0,686,,97,Urban Local
4884707,1662721,1679460,1320,686,1320,,97,Urban Local
4884709,1679460,1662721,1320,0,634,,97,Urban Local
4884709,1679460,1662721,1320,634,1320,,97,Urban Local
4884711,1679460,1679459,686,0,686,,97,Urban Local
4884712,1679459,1679460,686,0,686,,97,Urban Local
4884715,1679459,1679458,845,0,845,,97,Urban Local
4884716,1679458,1679459,845,0,845,,97,Urban Local
4884772,1661836,1679486,475,0,475,,97,Urban Local
4884774,1679486,1661836,475,0,475,,97,Urban Local
4884776,1679486,1679485,3168,0,53,,97,Urban Local
4884776,1679486,1679485,3168,53,528,,97,Urban Local
4884776,1679486,1679485,3168,528,3168,,45,Rural Local
4884778,1679485,1679486,3168,0,2640,,45,Rural Local
4884778,1679485,1679486,3168,2640,3115,,97,Urban Local
4884778,1679485,1679486,3168,3115,3168,,97,Urban Local
4884785,2012366,1679488,264,0,264,,97,Urban Local
4884786,1679488,2012366,264,0,264,,97,Urban Local
4884787,1679489,2012366,1426,0,1426,,97,Urban Local
4884788,2012366,1679489,1426,0,1426,,97,Urban Local
4884791,1661825,1679489,1003,0,422,,97,Urban Local
4884791,1661825,1679489,1003,422,1003,,97,Urban Local
4884792,1679489,1661825,1003,0,581,,97,Urban Local
4884792,1679489,1661825,1003,581,1003,,97,Urban Local
4884793,1661825,1679489,581,0,422,,97,Urban Local
4884793,1661825,1679489,581,422,581,,97,Urban Local
4884794,1679489,1661825,581,0,159,,97,Urban Local
4884794,1679489,1661825,581,159,581,,97,Urban Local
4884806,1662252,1662235,475,0,475,,97,Urban Local
4884808,1662235,1662252,475,0,475,,97,Urban Local
4885626,1662462,1679706,3221,0,526,,96,Urban Collector
4885626,1662462,1679706,3221,526,3221,,96,Urban Collector
4885627,1679706,1662462,3221,0,2695,,96,Urban Collector
4885627,1679706,1662462,3221,2695,3221,,96,Urban Collector
4885641,1664473,1664479,1373,0,845,,96,Urban Collector
4885641,1664473,1664479,1373,845,1373,,96,Urban Collector
4885642,1664479,1664473,1373,0,528,,96,Urban Collector
4885642,1664479,1664473,1373,528,1373,,96,Urban Collector
4885643,1664479,1664483,1690,0,1424,,96,Urban Collector
4885643,1664479,1664483,1690,1424,1690,,96,Urban Collector
4885644,1664483,1664479,1690,0,266,,96,Urban Collector
4885644,1664483,1664479,1690,266,1690,,96,Urban Collector
4885647,1678985,1664486,1056,0,370,,96,Urban Collector
4885647,1678985,1664486,1056,370,1056,,96,Urban Collector
4885648,1664486,1678985,1056,0,686,,96,Urban Collector
4885648,1664486,1678985,1056,686,1056,,96,Urban Collector
4885651,1663395,1679719,317,0,317,,96,Urban Collector
4885652,1679719,1663395,317,0,317,,96,Urban Collector
4885653,1679719,1663470,1056,0,686,,96,Urban Collector
4885653,1679719,1663470,1056,686,1056,,96,Urban Collector
4885654,1663470,1679719,1056,0,370,,96,Urban Collector
4885654,1663470,1679719,1056,370,1056,,96,Urban Collector
4885655,1679719,15381,264,0,264,,97,Urban Local
4885656,15381,1679719,264,0,264,,97,Urban Local
4885680,1662794,1679723,528,0,528,,97,Urban Local
4885682,1679723,1662794,528,0,528,,97,Urban Local
4886866,1665132,1677464,1162,0,159,,96,Urban Collector
4886866,1665132,1677464,1162,159,212,,96,Urban Collector
4886866,1665132,1677464,1162,212,424,,96,Urban Collector
4886866,1665132,1677464,1162,424,631,,96,Urban Collector
4886866,1665132,1677464,1162,631,898,,96,Urban Collector
4886866,1665132,1677464,1162,898,1162,,96,Urban Collector
4886867,1677464,1665132,1162,0,264,,96,Urban Collector
4886867,1677464,1665132,1162,264,531,,96,Urban Collector
4886867,1677464,1665132,1162,531,738,,96,Urban Collector
4886867,1677464,1665132,1162,738,950,,96,Urban Collector
4886867,1677464,1665132,1162,950,1003,,96,Urban Collector
4886867,1677464,1665132,1162,1003,1162,,96,Urban Collector
5009928,2003172,1668231,435,0,435,CTH,20,Rural Minor Arterial
5009929,1668213,2003172,1835,0,1835,CTH,20,Rural Minor Arterial
5009930,2003172,1668213,1835,0,1835,CTH,20,Rural Minor Arterial
5009931,1668231,2003172,435,0,435,CTH,20,Rural Minor Arterial
5009932,2003172,2003173,475,0,475,,45,Rural Local
5009933,2003173,2003172,475,0,475,,45,Rural Local
5013386,2004247,2004256,581,0,581,,97,Urban Local
5013387,2004256,2004247,581,0,581,,97,Urban Local
5015965,1661966,2005014,370,0,370,,96,Urban Collector
5015966,2005014,1661966,370,0,370,,96,Urban Collector
5015975,2005014,2005018,845,0,845,,96,Urban Collector
5015976,2005018,2005014,845,0,845,,96,Urban Collector
5015977,2005018,2005019,264,0,264,,97,Urban Local
5015978,2005019,2005018,264,0,264,,97,Urban Local
5015981,2005019,2005020,528,0,528,,97,Urban Local
5015982,2005020,2005019,528,0,528,,97,Urban Local
5015983,2005019,2005021,739,0,739,,97,Urban Local
5015984,2005021,2005019,739,0,739,,97,Urban Local
5015991,2005024,2005018,1056,0,1056,,96,Urban Collector
5015992,2005018,2005024,1056,0,1056,,96,Urban Collector
5015995,2005025,2005024,475,0,475,,96,Urban Collector
5015996,2005024,2005025,475,0,475,,96,Urban Collector
5015997,2005024,2005026,475,0,475,,97,Urban Local
5015998,2005026,2005024,475,0,475,,97,Urban Local
5016005,2005027,1679723,792,0,211,,96,Urban Collector
5016005,2005027,1679723,792,211,792,,96,Urban Collector
5016006,1679723,2005027,792,0,581,,96,Urban Collector
5016006,1679723,2005027,792,581,792,,96,Urban Collector
5016011,2005027,2005029,264,0,264,,97,Urban Local
5016012,2005029,2005027,264,0,264,,97,Urban Local
5016013,2005029,2005030,211,0,211,,97,Urban Local
5016014,2005030,2005029,211,0,211,,97,Urban Local
5016019,2005030,2005032,317,0,317,,97,Urban Local
5016020,2005032,2005030,317,0,317,,97,Urban Local
5016023,2005032,2005033,475,0,475,,97,Urban Local
5016024,2005033,2005032,475,0,475,,97,Urban Local
5016025,2005029,2005034,317,0,317,,97,Urban Local
5016026,2005034,2005029,317,0,317,,97,Urban Local
5016027,2005034,2005035,792,0,422,,97,Urban Local
5016027,2005034,2005035,792,422,792,,97,Urban Local
5016028,2005035,2005034,792,0,370,,97,Urban Local
5016028,2005035,2005034,792,370,792,,97,Urban Local
5016031,2005036,2005035,528,0,528,,97,Urban Local
5016032,2005035,2005036,528,0,528,,97,Urban Local
5016033,2005035,2005037,370,0,370,,97,Urban Local
5016034,2005037,2005035,370,0,370,,97,Urban Local
5016035,2005036,2005033,317,0,317,,97,Urban Local
5016036,2005033,2005036,317,0,317,,97,Urban Local
5016037,2005037,2005036,211,0,211,,97,Urban Local
5016038,2005036,2005037,211,0,211,,97,Urban Local
5016039,2005037,2005038,211,0,211,,97,Urban Local
5016040,2005038,2005037,211,0,211,,97,Urban Local
5016041,2005039,2005038,264,0,264,,97,Urban Local
5016042,2005038,2005039,264,0,264,,97,Urban Local
5016045,2005040,2005041,264,0,264,,97,Urban Local
5016046,2005041,2005040,264,0,264,,97,Urban Local
5016049,2005041,2005042,158,0,158,,97,Urban Local
5016050,2005042,2005041,158,0,158,,97,Urban Local
5016051,2005042,2005039,264,0,264,,97,Urban Local
5016052,2005039,2005042,264,0,264,,97,Urban Local
5016249,2005097,2005040,422,0,106,,97,Urban Local
5016249,2005097,2005040,422,106,422,,97,Urban Local
5016250,2005040,2005097,422,0,316,,97,Urban Local
5016250,2005040,2005097,422,316,422,,97,Urban Local
5016273,2005104,2005097,845,0,845,,97,Urban Local
5016274,2005097,2005104,845,0,845,,97,Urban Local
5016277,2005038,2005104,317,0,317,,97,Urban Local
5016278,2005104,2005038,317,0,317,,97,Urban Local
5016279,2005104,2005102,264,0,264,,97,Urban Local
5016280,2005102,2005104,264,0,264,,97,Urban Local
5016283,2005107,1662319,422,0,422,,97,Urban Local
5016284,1662319,2005107,422,0,422,,97,Urban Local
5016285,1662276,2005107,528,0,528,,97,Urban Local
5016286,2005107,1662276,528,0,528,,97,Urban Local
5016293,2005110,2005107,158,0,158,,97,Urban Local
5016294,2005107,2005110,158,0,158,,97,Urban Local
5016295,2005102,2005110,158,0,158,,97,Urban Local
5016296,2005110,2005102,158,0,158,,97,Urban Local
5016333,2005102,2005117,150,0,150,,97,Urban Local
5016336,2005117,2005102,150,0,150,,97,Urban Local
5016337,2005117,2005118,475,0,475,,97,Urban Local
5016338,2005118,2005117,475,0,475,,97,Urban Local
5016349,1679737,2005123,350,0,350,,97,Urban Local
5016350,2005123,2005110,442,0,442,,97,Urban Local
5016351,2005110,2005123,442,0,442,,97,Urban Local
5016352,2005123,1679737,350,0,350,,97,Urban Local
5016353,2005123,2005118,264,0,264,,97,Urban Local
5016354,2005118,2005123,264,0,264,,97,Urban Local
5016355,1679737,2005124,200,0,200,,96,Urban Collector
5016358,2005124,1679737,200,0,200,,96,Urban Collector
5016359,2005118,2005124,528,0,528,,97,Urban Local
5016360,2005124,2005118,528,0,528,,97,Urban Local
5016361,2005118,2005125,317,0,317,,97,Urban Local
5016362,2005125,2005118,317,0,317,,97,Urban Local
5016365,2005125,2005127,264,0,264,,97,Urban Local
5016366,2005127,2005125,264,0,264,,97,Urban Local
5016379,2005127,2016722,422,0,422,,97,Urban Local
5016380,2016722,2005127,422,0,422,,97,Urban Local
5016905,1662715,2005027,264,0,264,,96,Urban Collector
5016906,2005027,1662715,264,0,264,,96,Urban Collector
5027988,2008365,1661802,370,0,370,,97,Urban Local
5027989,1661802,2008365,370,0,370,,97,Urban Local
5027996,2008366,2008367,317,0,317,,97,Urban Local
5027997,2008367,2008366,317,0,317,,97,Urban Local
5027998,2008368,2008367,634,0,634,,97,Urban Local
5027999,2008367,2008368,634,0,634,,97,Urban Local
5028000,2008368,2008369,264,0,264,,97,Urban Local
5028001,2008369,2008368,264,0,264,,97,Urban Local
5028002,2008369,2008370,317,0,317,,97,Urban Local
5028003,2008370,2008369,317,0,317,,97,Urban Local
5028004,2008369,2008371,739,0,739,,97,Urban Local
5028005,2008371,2008369,739,0,739,,97,Urban Local
5028006,2008368,2008372,370,0,370,,97,Urban Local
5028007,2008372,2008368,370,0,370,,97,Urban Local
5028008,1661676,2008372,845,0,845,,97,Urban Local
5028009,2008372,1661676,845,0,845,,97,Urban Local
5028010,2008372,2008373,1267,0,1267,,97,Urban Local
5028011,2008373,2008372,1267,0,1267,,97,Urban Local
5028012,2008367,2008373,317,0,317,,97,Urban Local
5028013,2008373,2008367,317,0,317,,97,Urban Local
5032284,1666465,2010162,475,0,475,,45,Rural Local
5032285,2010162,1666589,1426,0,1426,,45,Rural Local
5032286,1666589,2010162,1426,0,1426,,45,Rural Local
5032287,2010162,1666465,475,0,475,,45,Rural Local
5035654,1663401,2011346,898,0,898,,97,Urban Local
5035655,2011346,1663401,898,0,898,,97,Urban Local
5035680,1666044,1666240,1056,0,1056,,97,Urban Local
5035681,1666240,1666044,1056,0,1056,,97,Urban Local
5035712,2011363,2011365,1056,0,1056,,97,Urban Local
5035713,2011365,2011363,1056,0,1056,,97,Urban Local
5035753,2011377,2004247,342,0,342,,97,Urban Local
5035754,2004247,2011377,342,0,342,,97,Urban Local
5035756,2011377,2011378,581,0,581,,97,Urban Local
5035757,2011378,2011377,581,0,581,,97,Urban Local
5036164,1663276,2011531,422,0,422,,86,Urban Minor Arterial
5036165,2011531,1662964,1848,0,1848,,86,Urban Minor Arterial
5036166,1662964,2011531,1848,0,1848,,86,Urban Minor Arterial
5036167,2011531,1663276,422,0,422,,86,Urban Minor Arterial
5036588,2005125,2011680,1162,0,777,,97,Urban Local
5036588,2005125,2011680,1162,777,1162,,97,Urban Local
5036589,2011680,2005125,1162,0,385,,97,Urban Local
5036589,2011680,2005125,1162,385,1162,,97,Urban Local
5036590,2011680,2011681,264,0,264,,97,Urban Local
5036591,2011681,2011680,264,0,264,,97,Urban Local
5036592,2011681,2011682,264,0,264,,97,Urban Local
5036593,2011682,2011681,264,0,264,,97,Urban Local
5036608,2011680,2011687,264,0,264,,97,Urban Local
5036609,2011687,2011680,264,0,264,,97,Urban Local
5036610,2011681,2011688,370,0,370,,97,Urban Local
5036611,2011688,2011681,370,0,370,,97,Urban Local
5036612,2011682,2016714,370,0,370,,97,Urban Local
5036613,2016714,2011682,370,0,370,,97,Urban Local
5036618,2011688,2016714,264,0,264,,97,Urban Local
5036619,2016714,2011688,264,0,264,,97,Urban Local
5036626,2005097,2011693,106,0,106,,97,Urban Local
5036627,2011693,2005097,106,0,106,,97,Urban Local
5036636,2011693,2011687,106,0,106,,97,Urban Local
5036637,2011687,2011693,106,0,106,,97,Urban Local
5036642,2011693,2011688,264,0,264,,97,Urban Local
5036643,2011688,2011693,264,0,264,,97,Urban Local
5036650,2005097,2011703,317,0,317,,97,Urban Local
5036651,2011703,2005117,800,0,800,,97,Urban Local
5036652,2005117,2011703,800,0,800,,97,Urban Local
5036653,2011703,2005097,317,0,317,,97,Urban Local
5036686,2011703,2011687,317,0,317,,97,Urban Local
5036687,2011687,2011703,317,0,317,,97,Urban Local
5036714,1662902,1662826,1109,0,1109,,97,Urban Local
5036715,1662826,1662902,1109,0,1109,,97,Urban Local
5036720,1662381,2011721,885,0,480,,86,Urban Minor Arterial
5036720,1662381,2011721,885,480,885,,86,Urban Minor Arterial
5036721,2011721,1662372,1702,0,1702,,86,Urban Minor Arterial
5036722,1662372,2011721,1702,0,1702,,86,Urban Minor Arterial
5036723,2011721,1662381,885,0,105,,86,Urban Minor Arterial
5036723,2011721,1662381,885,105,405,,86,Urban Minor Arterial
5036723,2011721,1662381,885,405,885,,86,Urban Minor Arterial
5036724,1662902,2011721,3010,0,3010,,86,Urban Minor Arterial
5036725,2011721,1662902,3010,0,3010,,86,Urban Minor Arterial
5038688,2012357,2012359,370,0,370,,97,Urban Local
5038689,2012359,2012357,370,0,370,,97,Urban Local
5038708,1679484,2012366,350,0,350,,97,Urban Local
5038709,1679486,1679484,970,0,970,,97,Urban Local
5038710,1679484,1679486,970,0,620,,97,Urban Local
5038710,1679484,1679486,970,620,970,,97,Urban Local
5038711,2012366,1679484,350,0,350,,97,Urban Local
5038712,1679484,1679488,1584,0,1584,,97,Urban Local
5038713,1679488,1679484,1584,0,1584,,97,Urban Local
5038722,1679488,2012370,317,0,317,,97,Urban Local
5038723,2012370,1679488,317,0,317,,97,Urban Local
5038732,2012370,2012373,422,0,422,,97,Urban Local
5038733,2012373,2012370,422,0,422,,97,Urban Local
5038736,2012370,2012374,158,0,158,,97,Urban Local
5038737,2012374,2012370,158,0,158,,97,Urban Local
5040836,1662463,2013046,634,0,634,,97,Urban Local
5040837,2013046,1662463,634,0,634,,97,Urban Local
5040838,1663320,1663215,528,0,528,,96,Urban Collector
5040839,1663215,1663320,528,0,528,,96,Urban Collector
5049296,2005040,2016713,264,0,264,,97,Urban Local
5049297,2016713,2005039,1109,0,1109,,97,Urban Local
5049298,2005039,2016713,1109,0,1109,,97,Urban Local
5049299,2016713,2005040,264,0,264,,97,Urban Local
5049306,2016715,2016714,317,0,317,,97,Urban Local
5049307,2016714,2016715,317,0,317,,97,Urban Local
5049320,2016713,2016721,356,0,356,,97,Urban Local
5049321,2016721,2016714,278,0,278,,97,Urban Local
5049322,2016714,2016721,278,0,278,,97,Urban Local
5049323,2016721,2016713,356,0,356,,97,Urban Local
5049324,2005040,2016721,462,0,462,,97,Urban Local
5049325,2016721,2005040,462,0,462,,97,Urban Local
5049326,1661966,2016722,649,0,465,,96,Urban Collector
5049326,1661966,2016722,649,465,649,,96,Urban Collector
5049329,2016722,1661966,649,0,184,,96,Urban Collector
